date,county,prob_deaths,fips,new_prob_deaths
2020-05-16,talbot,0,24041,0
2020-05-16,washington,0,24043,0
2020-05-16,wicomico,0,24045,0
2020-05-16,worcester,1,24047,0
2020-05-16,unknown,7,NA,0
2020-05-17,allegany,0,24001,0
2020-05-17,anne_arundel,8,24003,0
2020-05-17,baltimore,18,24005,1
2020-05-17,baltimore_city,8,24510,0
2020-05-17,calvert,1,24009,0
2020-05-17,caroline,0,24011,0
2020-05-17,carroll,0,24013,0
2020-05-17,cecil,0,24015,0
2020-05-17,charles,2,24017,0
2020-05-17,dorchester,0,24019,0
2020-05-17,frederick,7,24021,0
2020-05-17,garrett,0,24023,0
2020-05-17,harford,3,24025,0
2020-05-17,howard,2,24027,0
2020-05-17,kent,0,24029,0
2020-05-17,montgomery,38,24031,0
2020-05-17,prince_georges,21,24033,0
2020-05-17,queen_annes,0,24035,0
2020-05-17,somerset,0,24039,0
2020-05-17,st_marys,0,24037,0
2020-05-17,talbot,0,24041,0
2020-05-17,washington,0,24043,0
2020-05-17,wicomico,0,24045,0
2020-05-17,worcester,1,24047,0
2020-05-17,unknown,7,NA,0
2020-05-18,allegany,0,24001,0
2020-05-18,anne_arundel,8,24003,0
2020-05-18,baltimore,18,24005,0
2020-05-18,baltimore_city,8,24510,0
2020-05-18,calvert,1,24009,0
2020-05-18,caroline,0,24011,0
2020-05-18,carroll,0,24013,0
2020-05-18,cecil,0,24015,0
2020-05-18,charles,2,24017,0
2020-05-18,dorchester,0,24019,0
2020-05-18,frederick,7,24021,0
2020-05-18,garrett,0,24023,0
2020-05-18,harford,3,24025,0
2020-05-18,howard,3,24027,1
2020-05-18,kent,0,24029,0
2020-05-18,montgomery,38,24031,0
2020-05-18,prince_georges,21,24033,0
2020-05-18,queen_annes,0,24035,0
2020-05-18,somerset,0,24039,0
2020-05-18,st_marys,0,24037,0
2020-05-18,talbot,0,24041,0
2020-05-18,washington,0,24043,0
2020-05-18,wicomico,0,24045,0
2020-05-18,worcester,1,24047,0
2020-05-18,unknown,10,NA,3
2020-05-19,allegany,0,24001,0
2020-05-19,anne_arundel,8,24003,0
2020-05-19,baltimore,16,24005,0
2020-05-19,baltimore_city,8,24510,0
2020-05-19,calvert,1,24009,0
2020-05-19,caroline,0,24011,0
2020-05-19,carroll,0,24013,0
2020-05-19,cecil,0,24015,0
2020-05-19,charles,1,24017,0
2020-05-19,dorchester,0,24019,0
2020-05-19,frederick,7,24021,0
2020-05-19,garrett,0,24023,0
2020-05-19,harford,3,24025,0
2020-05-19,howard,3,24027,0
2020-05-19,kent,0,24029,0
2020-05-19,montgomery,38,24031,0
2020-05-19,prince_georges,21,24033,0
2020-05-19,queen_annes,0,24035,0
2020-05-19,somerset,0,24039,0
2020-05-19,st_marys,0,24037,0
2020-05-19,talbot,0,24041,0
2020-05-19,washington,0,24043,0
2020-05-19,wicomico,0,24045,0
2020-05-19,worcester,1,24047,0
2020-05-19,unknown,11,NA,1
2020-05-20,allegany,0,24001,0
2020-05-20,anne_arundel,8,24003,0
2020-05-20,baltimore,16,24005,0
2020-05-20,baltimore_city,7,24510,0
2020-05-20,calvert,1,24009,0
2020-05-20,caroline,0,24011,0
2020-05-20,carroll,1,24013,1
2020-05-20,cecil,0,24015,0
2020-05-20,charles,1,24017,0
2020-05-20,dorchester,0,24019,0
2020-05-20,frederick,7,24021,0
2020-05-20,garrett,0,24023,0
2020-05-20,harford,3,24025,0
2020-05-20,howard,4,24027,1
2020-05-20,kent,0,24029,0
2020-05-20,montgomery,41,24031,3
2020-05-20,prince_georges,21,24033,0
2020-05-20,queen_annes,0,24035,0
2020-05-20,somerset,0,24039,0
2020-05-20,st_marys,0,24037,0
2020-05-20,talbot,0,24041,0
2020-05-20,washington,0,24043,0
2020-05-20,wicomico,0,24045,0
2020-05-20,worcester,1,24047,0
2020-05-20,unknown,8,NA,0
2020-05-21,allegany,0,24001,0
2020-05-21,anne_arundel,8,24003,0
2020-05-21,baltimore,15,24005,0
2020-05-21,baltimore_city,8,24510,1
2020-05-21,calvert,1,24009,0
2020-05-21,caroline,0,24011,0
2020-05-21,carroll,1,24013,0
2020-05-21,cecil,0,24015,0
2020-05-21,charles,1,24017,0
2020-05-21,dorchester,0,24019,0
2020-05-21,frederick,7,24021,0
2020-05-21,garrett,0,24023,0
2020-05-21,harford,3,24025,0
2020-05-21,howard,4,24027,0
2020-05-21,kent,0,24029,0
2020-05-21,montgomery,37,24031,0
2020-05-21,prince_georges,22,24033,1
2020-05-21,queen_annes,0,24035,0
2020-05-21,somerset,0,24039,0
2020-05-21,st_marys,0,24037,0
2020-05-21,talbot,0,24041,0
2020-05-21,washington,0,24043,0
2020-05-21,wicomico,0,24045,0
2020-05-21,worcester,1,24047,0
2020-05-21,unknown,6,NA,0
2020-05-22,allegany,0,24001,0
2020-05-22,anne_arundel,8,24003,0
2020-05-22,baltimore,15,24005,0
2020-05-22,baltimore_city,7,24510,0
2020-05-22,calvert,1,24009,0
2020-05-22,caroline,0,24011,0
2020-05-22,carroll,2,24013,1
2020-05-22,cecil,0,24015,0
2020-05-22,charles,2,24017,1
2020-05-22,dorchester,0,24019,0
2020-05-22,frederick,7,24021,0
2020-05-22,garrett,0,24023,0
2020-05-22,harford,3,24025,0
2020-05-22,howard,4,24027,0
2020-05-22,kent,0,24029,0
2020-05-22,montgomery,38,24031,1
2020-05-22,prince_georges,22,24033,0
2020-05-22,queen_annes,0,24035,0
2020-05-22,somerset,0,24039,0
2020-05-22,st_marys,0,24037,0
2020-05-22,talbot,0,24041,0
2020-05-22,washington,0,24043,0
2020-05-22,wicomico,0,24045,0
2020-05-22,worcester,1,24047,0
2020-05-22,unknown,5,NA,0
2020-05-23,allegany,0,24001,0
2020-05-23,anne_arundel,8,24003,0
2020-05-23,baltimore,15,24005,0
2020-05-23,baltimore_city,9,24510,2
2020-05-23,calvert,1,24009,0
2020-05-23,caroline,0,24011,0
2020-05-23,carroll,2,24013,0
2020-05-23,cecil,0,24015,0
2020-05-23,charles,2,24017,0
2020-05-23,dorchester,0,24019,0
2020-05-23,frederick,7,24021,0
2020-05-23,garrett,0,24023,0
2020-05-23,harford,3,24025,0
2020-05-23,howard,4,24027,0
2020-05-23,kent,0,24029,0
2020-05-23,montgomery,36,24031,0
2020-05-23,prince_georges,22,24033,0
2020-05-23,queen_annes,0,24035,0
2020-05-23,somerset,0,24039,0
2020-05-23,st_marys,0,24037,0
2020-05-23,talbot,0,24041,0
2020-05-23,washington,0,24043,0
2020-05-23,wicomico,0,24045,0
2020-05-23,worcester,1,24047,0
2020-05-23,unknown,3,NA,0
2020-05-24,allegany,0,24001,0
2020-05-24,anne_arundel,8,24003,0
2020-05-24,baltimore,15,24005,0
2020-05-24,baltimore_city,9,24510,0
2020-05-24,calvert,1,24009,0
2020-05-24,caroline,0,24011,0
2020-05-24,carroll,2,24013,0
2020-05-24,cecil,0,24015,0
2020-05-24,charles,2,24017,0
2020-05-24,dorchester,0,24019,0
2020-05-24,frederick,7,24021,0
2020-05-24,garrett,0,24023,0
2020-05-24,harford,3,24025,0
2020-05-24,howard,4,24027,0
2020-05-24,kent,0,24029,0
2020-05-24,montgomery,36,24031,0
2020-05-24,prince_georges,22,24033,0
2020-05-24,queen_annes,0,24035,0
2020-05-24,somerset,0,24039,0
2020-05-24,st_marys,0,24037,0
2020-05-24,talbot,0,24041,0
2020-05-24,washington,0,24043,0
2020-05-24,wicomico,0,24045,0
2020-05-24,worcester,1,24047,0
2020-05-24,unknown,5,NA,2
2020-05-25,allegany,0,24001,0
2020-05-25,anne_arundel,8,24003,0
2020-05-25,baltimore,15,24005,0
2020-05-25,baltimore_city,9,24510,0
2020-05-25,calvert,1,24009,0
2020-05-25,caroline,0,24011,0
2020-05-25,carroll,2,24013,0
2020-05-25,cecil,0,24015,0
2020-05-25,charles,2,24017,0
2020-05-25,dorchester,0,24019,0
2020-05-25,frederick,7,24021,0
2020-05-25,garrett,0,24023,0
2020-05-25,harford,3,24025,0
2020-05-25,howard,4,24027,0
2020-05-25,kent,0,24029,0
2020-05-25,montgomery,36,24031,0
2020-05-25,prince_georges,22,24033,0
2020-05-25,queen_annes,0,24035,0
2020-05-25,somerset,0,24039,0
2020-05-25,st_marys,0,24037,0
2020-05-25,talbot,0,24041,0
2020-05-25,washington,0,24043,0
2020-05-25,wicomico,0,24045,0
2020-05-25,worcester,1,24047,0
2020-05-25,unknown,5,NA,0
2020-05-26,allegany,0,24001,0
2020-05-26,anne_arundel,8,24003,0
2020-05-26,baltimore,15,24005,0
2020-05-26,baltimore_city,9,24510,0
2020-05-26,calvert,2,24009,1
2020-05-26,caroline,0,24011,0
2020-05-26,carroll,2,24013,0
2020-05-26,cecil,0,24015,0
2020-05-26,charles,2,24017,0
2020-05-26,dorchester,0,24019,0
2020-05-26,frederick,7,24021,0
2020-05-26,garrett,0,24023,0
2020-05-26,harford,3,24025,0
2020-05-26,howard,4,24027,0
2020-05-26,kent,0,24029,0
2020-05-26,montgomery,36,24031,0
2020-05-26,prince_georges,22,24033,0
2020-05-26,queen_annes,0,24035,0
2020-05-26,somerset,0,24039,0
2020-05-26,st_marys,0,24037,0
2020-05-26,talbot,0,24041,0
2020-05-26,washington,0,24043,0
2020-05-26,wicomico,0,24045,0
2020-05-26,worcester,1,24047,0
2020-05-26,unknown,5,NA,0
2020-05-27,allegany,0,24001,0
2020-05-27,anne_arundel,9,24003,1
2020-05-27,baltimore,16,24005,1
2020-05-27,baltimore_city,8,24510,0
2020-05-27,calvert,2,24009,0
2020-05-27,caroline,0,24011,0
2020-05-27,carroll,4,24013,2
2020-05-27,cecil,0,24015,0
2020-05-27,charles,1,24017,0
2020-05-27,dorchester,0,24019,0
2020-05-27,frederick,7,24021,0
2020-05-27,garrett,0,24023,0
2020-05-27,harford,3,24025,0
2020-05-27,howard,4,24027,0
2020-05-27,kent,0,24029,0
2020-05-27,montgomery,37,24031,1
2020-05-27,prince_georges,24,24033,2
2020-05-27,queen_annes,0,24035,0
2020-05-27,somerset,0,24039,0
2020-05-27,st_marys,0,24037,0
2020-05-27,talbot,0,24041,0
2020-05-27,washington,0,24043,0
2020-05-27,wicomico,0,24045,0
2020-05-27,worcester,1,24047,0
2020-05-27,unknown,6,NA,1
2020-05-28,allegany,0,24001,0
2020-05-28,anne_arundel,9,24003,0
2020-05-28,baltimore,15,24005,0
2020-05-28,baltimore_city,8,24510,0
2020-05-28,calvert,1,24009,0
2020-05-28,caroline,0,24011,0
2020-05-28,carroll,3,24013,0
2020-05-28,cecil,0,24015,0
2020-05-28,charles,1,24017,0
2020-05-28,dorchester,0,24019,0
2020-05-28,frederick,7,24021,0
2020-05-28,garrett,0,24023,0
2020-05-28,harford,3,24025,0
2020-05-28,howard,4,24027,0
2020-05-28,kent,0,24029,0
2020-05-28,montgomery,39,24031,2
2020-05-28,prince_georges,24,24033,0
2020-05-28,queen_annes,0,24035,0
2020-05-28,somerset,0,24039,0
2020-05-28,st_marys,0,24037,0
2020-05-28,talbot,0,24041,0
2020-05-28,washington,0,24043,0
2020-05-28,wicomico,0,24045,0
2020-05-28,worcester,1,24047,0
2020-05-28,unknown,6,NA,0
2020-05-29,allegany,0,24001,0
2020-05-29,anne_arundel,9,24003,0
2020-05-29,baltimore,16,24005,1
2020-05-29,baltimore_city,8,24510,0
2020-05-29,calvert,1,24009,0
2020-05-29,caroline,0,24011,0
2020-05-29,carroll,2,24013,0
2020-05-29,cecil,0,24015,0
2020-05-29,charles,1,24017,0
2020-05-29,dorchester,0,24019,0
2020-05-29,frederick,7,24021,0
2020-05-29,garrett,0,24023,0
2020-05-29,harford,3,24025,0
2020-05-29,howard,4,24027,0
2020-05-29,kent,0,24029,0
2020-05-29,montgomery,40,24031,1
2020-05-29,prince_georges,24,24033,0
2020-05-29,queen_annes,0,24035,0
2020-05-29,somerset,0,24039,0
2020-05-29,st_marys,0,24037,0
2020-05-29,talbot,0,24041,0
2020-05-29,washington,0,24043,0
2020-05-29,wicomico,0,24045,0
2020-05-29,worcester,1,24047,0
2020-05-29,unknown,2,NA,0
2020-05-30,allegany,0,24001,0
2020-05-30,anne_arundel,9,24003,0
2020-05-30,baltimore,15,24005,0
2020-05-30,baltimore_city,8,24510,0
2020-05-30,calvert,1,24009,0
2020-05-30,caroline,0,24011,0
2020-05-30,carroll,1,24013,0
2020-05-30,cecil,0,24015,0
2020-05-30,charles,1,24017,0
2020-05-30,dorchester,0,24019,0
2020-05-30,frederick,7,24021,0
2020-05-30,garrett,0,24023,0
2020-05-30,harford,3,24025,0
2020-05-30,howard,4,24027,0
2020-05-30,kent,0,24029,0
2020-05-30,montgomery,40,24031,0
2020-05-30,prince_georges,24,24033,0
2020-05-30,queen_annes,0,24035,0
2020-05-30,somerset,0,24039,0
2020-05-30,st_marys,0,24037,0
2020-05-30,talbot,0,24041,0
2020-05-30,washington,0,24043,0
2020-05-30,wicomico,0,24045,0
2020-05-30,worcester,1,24047,0
2020-05-30,unknown,5,NA,3
2020-05-31,allegany,0,24001,0
2020-05-31,anne_arundel,9,24003,0
2020-05-31,baltimore,15,24005,0
2020-05-31,baltimore_city,8,24510,0
2020-05-31,calvert,1,24009,0
2020-05-31,caroline,0,24011,0
2020-05-31,carroll,1,24013,0
2020-05-31,cecil,0,24015,0
2020-05-31,charles,1,24017,0
2020-05-31,dorchester,0,24019,0
2020-05-31,frederick,7,24021,0
2020-05-31,garrett,0,24023,0
2020-05-31,harford,3,24025,0
2020-05-31,howard,4,24027,0
2020-05-31,kent,0,24029,0
2020-05-31,montgomery,40,24031,0
2020-05-31,prince_georges,24,24033,0
2020-05-31,queen_annes,0,24035,0
2020-05-31,somerset,0,24039,0
2020-05-31,st_marys,0,24037,0
2020-05-31,talbot,0,24041,0
2020-05-31,washington,0,24043,0
2020-05-31,wicomico,0,24045,0
2020-05-31,worcester,1,24047,0
2020-05-31,unknown,7,NA,2
2020-06-01,allegany,0,24001,0
2020-06-01,anne_arundel,9,24003,0
2020-06-01,baltimore,16,24005,1
2020-06-01,baltimore_city,8,24510,0
2020-06-01,calvert,1,24009,0
2020-06-01,caroline,0,24011,0
2020-06-01,carroll,2,24013,1
2020-06-01,cecil,0,24015,0
2020-06-01,charles,1,24017,0
2020-06-01,dorchester,0,24019,0
2020-06-01,frederick,7,24021,0
2020-06-01,garrett,0,24023,0
2020-06-01,harford,3,24025,0
2020-06-01,howard,5,24027,1
2020-06-01,kent,0,24029,0
2020-06-01,montgomery,40,24031,0
2020-06-01,prince_georges,24,24033,0
2020-06-01,queen_annes,0,24035,0
2020-06-01,somerset,0,24039,0
2020-06-01,st_marys,0,24037,0
2020-06-01,talbot,0,24041,0
2020-06-01,washington,0,24043,0
2020-06-01,wicomico,0,24045,0
2020-06-01,worcester,1,24047,0
2020-06-01,unknown,4,NA,0
2020-06-02,allegany,0,24001,0
2020-06-02,anne_arundel,9,24003,0
2020-06-02,baltimore,16,24005,0
2020-06-02,baltimore_city,8,24510,0
2020-06-02,calvert,1,24009,0
2020-06-02,caroline,0,24011,0
2020-06-02,carroll,2,24013,0
2020-06-02,cecil,0,24015,0
2020-06-02,charles,1,24017,0
2020-06-02,dorchester,0,24019,0
2020-06-02,frederick,7,24021,0
2020-06-02,garrett,0,24023,0
2020-06-02,harford,3,24025,0
2020-06-02,howard,5,24027,0
2020-06-02,kent,0,24029,0
2020-06-02,montgomery,40,24031,0
2020-06-02,prince_georges,24,24033,0
2020-06-02,queen_annes,0,24035,0
2020-06-02,somerset,0,24039,0
2020-06-02,st_marys,0,24037,0
2020-06-02,talbot,0,24041,0
2020-06-02,washington,0,24043,0
2020-06-02,wicomico,0,24045,0
2020-06-02,worcester,1,24047,0
2020-06-02,unknown,6,NA,2
2020-06-03,allegany,0,24001,0
2020-06-03,anne_arundel,9,24003,0
2020-06-03,baltimore,16,24005,0
2020-06-03,baltimore_city,8,24510,0
2020-06-03,calvert,1,24009,0
2020-06-03,caroline,0,24011,0
2020-06-03,carroll,3,24013,1
2020-06-03,cecil,0,24015,0
2020-06-03,charles,1,24017,0
2020-06-03,dorchester,0,24019,0
2020-06-03,frederick,7,24021,0
2020-06-03,garrett,0,24023,0
2020-06-03,harford,3,24025,0
2020-06-03,howard,5,24027,0
2020-06-03,kent,0,24029,0
2020-06-03,montgomery,40,24031,0
2020-06-03,prince_georges,23,24033,0
2020-06-03,queen_annes,0,24035,0
2020-06-03,somerset,0,24039,0
2020-06-03,st_marys,0,24037,0
2020-06-03,talbot,0,24041,0
2020-06-03,washington,0,24043,0
2020-06-03,wicomico,0,24045,0
2020-06-03,worcester,1,24047,0
2020-06-03,unknown,5,NA,0
2020-06-04,allegany,0,24001,0
2020-06-04,anne_arundel,9,24003,0
2020-06-04,baltimore,16,24005,0
2020-06-04,baltimore_city,8,24510,0
2020-06-04,calvert,1,24009,0
2020-06-04,caroline,0,24011,0
2020-06-04,carroll,3,24013,0
2020-06-04,cecil,0,24015,0
2020-06-04,charles,2,24017,1
2020-06-04,dorchester,0,24019,0
2020-06-04,frederick,7,24021,0
2020-06-04,garrett,0,24023,0
2020-06-04,harford,3,24025,0
2020-06-04,howard,5,24027,0
2020-06-04,kent,0,24029,0
2020-06-04,montgomery,40,24031,0
2020-06-04,prince_georges,24,24033,1
2020-06-04,queen_annes,0,24035,0
2020-06-04,somerset,0,24039,0
2020-06-04,st_marys,0,24037,0
2020-06-04,talbot,0,24041,0
2020-06-04,washington,0,24043,0
2020-06-04,wicomico,0,24045,0
2020-06-04,worcester,1,24047,0
2020-06-04,unknown,3,NA,0
2020-06-05,allegany,0,24001,0
2020-06-05,anne_arundel,9,24003,0
2020-06-05,baltimore,16,24005,0
2020-06-05,baltimore_city,8,24510,0
2020-06-05,calvert,1,24009,0
2020-06-05,caroline,0,24011,0
2020-06-05,carroll,3,24013,0
2020-06-05,cecil,0,24015,0
2020-06-05,charles,2,24017,0
2020-06-05,dorchester,0,24019,0
2020-06-05,frederick,7,24021,0
2020-06-05,garrett,0,24023,0
2020-06-05,harford,3,24025,0
2020-06-05,howard,5,24027,0
2020-06-05,kent,0,24029,0
2020-06-05,montgomery,39,24031,0
2020-06-05,prince_georges,24,24033,0
2020-06-05,queen_annes,0,24035,0
2020-06-05,somerset,1,24039,1
2020-06-05,st_marys,0,24037,0
2020-06-05,talbot,0,24041,0
2020-06-05,washington,0,24043,0
2020-06-05,wicomico,0,24045,0
2020-06-05,worcester,1,24047,0
2020-06-05,unknown,3,NA,0
2020-06-06,allegany,0,24001,0
2020-06-06,anne_arundel,9,24003,0
2020-06-06,baltimore,17,24005,1
2020-06-06,baltimore_city,8,24510,0
2020-06-06,calvert,1,24009,0
2020-06-06,caroline,0,24011,0
2020-06-06,carroll,3,24013,0
2020-06-06,cecil,0,24015,0
2020-06-06,charles,2,24017,0
2020-06-06,dorchester,0,24019,0
2020-06-06,frederick,7,24021,0
2020-06-06,garrett,0,24023,0
2020-06-06,harford,3,24025,0
2020-06-06,howard,5,24027,0
2020-06-06,kent,0,24029,0
2020-06-06,montgomery,38,24031,0
2020-06-06,prince_georges,24,24033,0
2020-06-06,queen_annes,0,24035,0
2020-06-06,somerset,1,24039,0
2020-06-06,st_marys,0,24037,0
2020-06-06,talbot,0,24041,0
2020-06-06,washington,0,24043,0
2020-06-06,wicomico,0,24045,0
2020-06-06,worcester,1,24047,0
2020-06-06,unknown,5,NA,2
2020-06-07,allegany,0,24001,0
2020-06-07,anne_arundel,9,24003,0
2020-06-07,baltimore,17,24005,0
2020-06-07,baltimore_city,8,24510,0
2020-06-07,calvert,1,24009,0
2020-06-07,caroline,0,24011,0
2020-06-07,carroll,3,24013,0
2020-06-07,cecil,0,24015,0
2020-06-07,charles,2,24017,0
2020-06-07,dorchester,0,24019,0
2020-06-07,frederick,7,24021,0
2020-06-07,garrett,0,24023,0
2020-06-07,harford,3,24025,0
2020-06-07,howard,5,24027,0
2020-06-07,kent,0,24029,0
2020-06-07,montgomery,39,24031,1
2020-06-07,prince_georges,24,24033,0
2020-06-07,queen_annes,0,24035,0
2020-06-07,somerset,1,24039,0
2020-06-07,st_marys,0,24037,0
2020-06-07,talbot,0,24041,0
2020-06-07,washington,0,24043,0
2020-06-07,wicomico,0,24045,0
2020-06-07,worcester,1,24047,0
2020-06-07,unknown,4,NA,0
2020-06-08,allegany,0,24001,0
2020-06-08,anne_arundel,9,24003,0
2020-06-08,baltimore,17,24005,0
2020-06-08,baltimore_city,8,24510,0
2020-06-08,calvert,1,24009,0
2020-06-08,caroline,0,24011,0
2020-06-08,carroll,3,24013,0
2020-06-08,cecil,0,24015,0
2020-06-08,charles,2,24017,0
2020-06-08,dorchester,0,24019,0
2020-06-08,frederick,7,24021,0
2020-06-08,garrett,0,24023,0
2020-06-08,harford,3,24025,0
2020-06-08,howard,5,24027,0
2020-06-08,kent,0,24029,0
2020-06-08,montgomery,39,24031,0
2020-06-08,prince_georges,24,24033,0
2020-06-08,queen_annes,0,24035,0
2020-06-08,somerset,1,24039,0
2020-06-08,st_marys,0,24037,0
2020-06-08,talbot,0,24041,0
2020-06-08,washington,0,24043,0
2020-06-08,wicomico,0,24045,0
2020-06-08,worcester,1,24047,0
2020-06-08,unknown,3,NA,0
2020-06-09,allegany,0,24001,0
2020-06-09,anne_arundel,9,24003,0
2020-06-09,baltimore,19,24005,2
2020-06-09,baltimore_city,8,24510,0
2020-06-09,calvert,1,24009,0
2020-06-09,caroline,0,24011,0
2020-06-09,carroll,3,24013,0
2020-06-09,cecil,0,24015,0
2020-06-09,charles,2,24017,0
2020-06-09,dorchester,0,24019,0
2020-06-09,frederick,7,24021,0
2020-06-09,garrett,0,24023,0
2020-06-09,harford,3,24025,0
2020-06-09,howard,5,24027,0
2020-06-09,kent,0,24029,0
2020-06-09,montgomery,39,24031,0
2020-06-09,prince_georges,24,24033,0
2020-06-09,queen_annes,0,24035,0
2020-06-09,somerset,0,24039,0
2020-06-09,st_marys,0,24037,0
2020-06-09,talbot,0,24041,0
2020-06-09,washington,0,24043,0
2020-06-09,wicomico,0,24045,0
2020-06-09,worcester,1,24047,0
2020-06-09,unknown,4,NA,1
2020-06-10,allegany,0,24001,0
2020-06-10,anne_arundel,9,24003,0
2020-06-10,baltimore,19,24005,0
2020-06-10,baltimore_city,8,24510,0
2020-06-10,calvert,1,24009,0
2020-06-10,caroline,0,24011,0
2020-06-10,carroll,3,24013,0
2020-06-10,cecil,0,24015,0
2020-06-10,charles,2,24017,0
2020-06-10,dorchester,0,24019,0
2020-06-10,frederick,7,24021,0
2020-06-10,garrett,0,24023,0
2020-06-10,harford,3,24025,0
2020-06-10,howard,5,24027,0
2020-06-10,kent,0,24029,0
2020-06-10,montgomery,39,24031,0
2020-06-10,prince_georges,23,24033,0
2020-06-10,queen_annes,0,24035,0
2020-06-10,somerset,0,24039,0
2020-06-10,st_marys,0,24037,0
2020-06-10,talbot,0,24041,0
2020-06-10,washington,0,24043,0
2020-06-10,wicomico,0,24045,0
2020-06-10,worcester,1,24047,0
2020-06-10,unknown,5,NA,1
2020-06-11,allegany,0,24001,0
2020-06-11,anne_arundel,9,24003,0
2020-06-11,baltimore,20,24005,1
2020-06-11,baltimore_city,8,24510,0
2020-06-11,calvert,1,24009,0
2020-06-11,caroline,0,24011,0
2020-06-11,carroll,3,24013,0
2020-06-11,cecil,0,24015,0
2020-06-11,charles,2,24017,0
2020-06-11,dorchester,0,24019,0
2020-06-11,frederick,7,24021,0
2020-06-11,garrett,0,24023,0
2020-06-11,harford,3,24025,0
2020-06-11,howard,5,24027,0
2020-06-11,kent,0,24029,0
2020-06-11,montgomery,39,24031,0
2020-06-11,prince_georges,24,24033,1
2020-06-11,queen_annes,0,24035,0
2020-06-11,somerset,0,24039,0
2020-06-11,st_marys,0,24037,0
2020-06-11,talbot,0,24041,0
2020-06-11,washington,0,24043,0
2020-06-11,wicomico,0,24045,0
2020-06-11,worcester,1,24047,0
2020-06-11,unknown,3,NA,0
2020-06-12,allegany,0,24001,0
2020-06-12,anne_arundel,9,24003,0
2020-06-12,baltimore,20,24005,0
2020-06-12,baltimore_city,8,24510,0
2020-06-12,calvert,1,24009,0
2020-06-12,caroline,0,24011,0
2020-06-12,carroll,3,24013,0
2020-06-12,cecil,0,24015,0
2020-06-12,charles,2,24017,0
2020-06-12,dorchester,0,24019,0
2020-06-12,frederick,7,24021,0
2020-06-12,garrett,0,24023,0
2020-06-12,harford,3,24025,0
2020-06-12,howard,5,24027,0
2020-06-12,kent,1,24029,1
2020-06-12,montgomery,39,24031,0
2020-06-12,prince_georges,24,24033,0
2020-06-12,queen_annes,0,24035,0
2020-06-12,somerset,0,24039,0
2020-06-12,st_marys,0,24037,0
2020-06-12,talbot,0,24041,0
2020-06-12,washington,0,24043,0
2020-06-12,wicomico,0,24045,0
2020-06-12,worcester,1,24047,0
2020-06-12,unknown,4,NA,1
2020-06-13,allegany,0,24001,0
2020-06-13,anne_arundel,9,24003,0
2020-06-13,baltimore,21,24005,1
2020-06-13,baltimore_city,8,24510,0
2020-06-13,calvert,1,24009,0
2020-06-13,caroline,0,24011,0
2020-06-13,carroll,3,24013,0
2020-06-13,cecil,1,24015,1
2020-06-13,charles,2,24017,0
2020-06-13,dorchester,0,24019,0
2020-06-13,frederick,7,24021,0
2020-06-13,garrett,0,24023,0
2020-06-13,harford,3,24025,0
2020-06-13,howard,5,24027,0
2020-06-13,kent,1,24029,0
2020-06-13,montgomery,39,24031,0
2020-06-13,prince_georges,25,24033,1
2020-06-13,queen_annes,0,24035,0
2020-06-13,somerset,0,24039,0
2020-06-13,st_marys,0,24037,0
2020-06-13,talbot,0,24041,0
2020-06-13,washington,0,24043,0
2020-06-13,wicomico,0,24045,0
2020-06-13,worcester,1,24047,0
2020-06-13,unknown,1,NA,0
2020-06-14,allegany,0,24001,0
2020-06-14,anne_arundel,9,24003,0
2020-06-14,baltimore,21,24005,0
2020-06-14,baltimore_city,9,24510,1
2020-06-14,calvert,1,24009,0
2020-06-14,caroline,0,24011,0
2020-06-14,carroll,3,24013,0
2020-06-14,cecil,1,24015,0
2020-06-14,charles,2,24017,0
2020-06-14,dorchester,0,24019,0
2020-06-14,frederick,7,24021,0
2020-06-14,garrett,0,24023,0
2020-06-14,harford,3,24025,0
2020-06-14,howard,5,24027,0
2020-06-14,kent,1,24029,0
2020-06-14,montgomery,39,24031,0
2020-06-14,prince_georges,25,24033,0
2020-06-14,queen_annes,0,24035,0
2020-06-14,somerset,0,24039,0
2020-06-14,st_marys,0,24037,0
2020-06-14,talbot,0,24041,0
2020-06-14,washington,0,24043,0
2020-06-14,wicomico,0,24045,0
2020-06-14,worcester,1,24047,0
2020-06-14,unknown,1,NA,0
2020-06-15,allegany,0,24001,0
2020-06-15,anne_arundel,9,24003,0
2020-06-15,baltimore,21,24005,0
2020-06-15,baltimore_city,8,24510,0
2020-06-15,calvert,1,24009,0
2020-06-15,caroline,0,24011,0
2020-06-15,carroll,3,24013,0
2020-06-15,cecil,1,24015,0
2020-06-15,charles,2,24017,0
2020-06-15,dorchester,0,24019,0
2020-06-15,frederick,7,24021,0
2020-06-15,garrett,0,24023,0
2020-06-15,harford,3,24025,0
2020-06-15,howard,5,24027,0
2020-06-15,kent,1,24029,0
2020-06-15,montgomery,39,24031,0
2020-06-15,prince_georges,25,24033,0
2020-06-15,queen_annes,0,24035,0
2020-06-15,somerset,0,24039,0
2020-06-15,st_marys,0,24037,0
2020-06-15,talbot,0,24041,0
2020-06-15,washington,0,24043,0
2020-06-15,wicomico,0,24045,0
2020-06-15,worcester,1,24047,0
2020-06-15,unknown,4,NA,3
2020-06-16,allegany,0,24001,0
2020-06-16,anne_arundel,9,24003,0
2020-06-16,baltimore,21,24005,0
2020-06-16,baltimore_city,8,24510,0
