county,fips,date,cases,deaths,prob_deaths,new_cases,new_deaths,new_prob_deaths,population,cases_per_100k,deaths_per_100k,prob_deaths_per_100k
talbot,24041,2020-09-28,565,6,0,6,0,0,37211,1518.3682244497595,16.12426433043992,0
washington,24043,2020-09-28,1794,37,0,7,0,0,149811,1197.508861165068,24.697785876871528,0
wicomico,24045,2020-09-28,1992,48,0,17,0,0,102172,1949.65352542771,46.97960302235446,0
worcester,24047,2020-09-28,1048,26,1,0,0,0,51564,2032.4257233728958,50.42277557986192,1.9393375223023814
allegany,24001,2020-09-29,473,23,0,9,0,0,71977,657.1543687566862,31.95465218055768,0
anne_arundel,24003,2020-09-29,10073,236,12,46,0,0,567696,1774.3651531805756,41.57154533412249,2.1138073898706353
baltimore,24005,2020-09-29,17939,607,23,37,4,0,827625,2167.527563812113,73.34239540854855,2.7790363993354474
baltimore_city,24510,2020-09-29,15606,468,17,24,0,0,614700,2538.799414348463,76.13469985358712,2.765576704083293
calvert,24009,2020-09-29,961,27,1,11,0,0,91082,1055.0932127094266,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-29,654,7,0,2,0,0,32875,1989.3536121673005,21.29277566539924,0
carroll,24013,2020-09-29,1957,123,3,5,0,0,167522,1168.2047731044279,73.42319217774381,1.790809565310825
cecil,24015,2020-09-29,1079,34,1,11,0,0,102517,1052.5083644663812,33.16523113239755,0.975447974482281
charles,24017,2020-09-29,2779,99,2,9,0,0,157671,1762.5308395329514,62.78897197328615,1.268464080268407
dorchester,24019,2020-09-29,594,10,0,1,0,0,32261,1841.232447847246,30.99717925668764,0
frederick,24021,2020-09-29,4073,125,8,19,0,1,248472,1639.218905953186,50.307479313564514,3.219678676068128
garrett,24023,2020-09-29,74,1,0,0,0,0,29376,251.90631808278866,3.4041394335511987,0
harford,24025,2020-09-29,3045,72,4,6,0,0,251025,1213.0265909769944,28.68240215118016,1.5934667861766756
howard,24027,2020-09-29,5098,116,6,16,0,0,315327,1616.7343741576203,36.787208199741855,1.9027866310211303
kent,24029,2020-09-29,303,22,2,0,0,0,19593,1546.4706783034758,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-29,22512,808,40,91,1,0,1040133,2164.3385990060883,77.68237331187453,3.845662045142304
prince_georges,24033,2020-09-29,29416,805,23,111,0,0,906202,3246.0753783372797,88.83229125515061,2.538065464432875
queen_annes,24035,2020-09-29,666,25,1,4,0,0,49355,1349.4073548779252,50.65342923715935,2.026137169486374
somerset,24039,2020-09-29,276,5,0,0,0,0,25737,1072.3860589812332,19.427283677196254,0
st_marys,24037,2020-09-29,1306,57,0,4,0,0,111531,1170.9748859061606,51.106867149043765,0
talbot,24041,2020-09-29,565,6,0,0,0,0,37211,1518.3682244497595,16.12426433043992,0
washington,24043,2020-09-29,1811,38,0,17,1,0,149811,1208.8564925139008,25.36529360327346,0
wicomico,24045,2020-09-29,1998,48,0,6,0,0,102172,1955.5259758055045,46.97960302235446,0
worcester,24047,2020-09-29,1053,26,1,5,0,0,51564,2042.1224109844077,50.42277557986192,1.9393375223023814
allegany,24001,2020-09-30,474,23,0,1,0,0,71977,658.5437014601887,31.95465218055768,0
anne_arundel,24003,2020-09-30,10117,238,12,44,2,0,567696,1782.115780276768,41.9238465657676,2.1138073898706353
baltimore,24005,2020-09-30,17994,609,23,55,2,0,827625,2174.1730856366107,73.5840507476212,2.7790363993354474
baltimore_city,24510,2020-09-30,15629,469,17,23,1,0,614700,2542.5410769481045,76.29738083618025,2.765576704083293
calvert,24009,2020-09-30,972,27,1,11,0,0,91082,1067.1702421993368,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-30,657,7,0,3,0,0,32875,1998.4790874524715,21.29277566539924,0
carroll,24013,2020-09-30,1965,123,3,8,0,0,167522,1172.9802652785902,73.42319217774381,1.790809565310825
cecil,24015,2020-09-30,1085,34,1,6,0,0,102517,1058.361052313275,33.16523113239755,0.975447974482281
charles,24017,2020-09-30,2798,99,2,19,0,0,157671,1774.5812482955012,62.78897197328615,1.268464080268407
dorchester,24019,2020-09-30,594,10,0,0,0,0,32261,1841.232447847246,30.99717925668764,0
frederick,24021,2020-09-30,4088,125,8,15,0,0,248472,1645.2558034708134,50.307479313564514,3.219678676068128
garrett,24023,2020-09-30,74,1,0,0,0,0,29376,251.90631808278866,3.4041394335511987,0
harford,24025,2020-09-30,3060,72,4,15,0,0,251025,1219.0020914251568,28.68240215118016,1.5934667861766756
howard,24027,2020-09-30,5120,116,6,22,0,0,315327,1623.7112584713648,36.787208199741855,1.9027866310211303
kent,24029,2020-09-30,305,22,2,2,0,0,19593,1556.6784055530036,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-30,22584,809,40,72,1,0,1040133,2171.2607906873445,77.7785148630031,3.845662045142304
prince_georges,24033,2020-09-30,29494,805,23,78,0,0,906202,3254.6827307818785,88.83229125515061,2.538065464432875
queen_annes,24035,2020-09-30,666,25,1,0,0,0,49355,1349.4073548779252,50.65342923715935,2.026137169486374
somerset,24039,2020-09-30,277,5,0,1,0,0,25737,1076.2715157166724,19.427283677196254,0
st_marys,24037,2020-09-30,1310,57,0,4,0,0,111531,1174.5613327236374,51.106867149043765,0
talbot,24041,2020-09-30,568,6,0,3,0,0,37211,1526.4303566149795,16.12426433043992,0
washington,24043,2020-09-30,1827,39,0,16,1,0,149811,1219.5366161363318,26.032801329675394,0
wicomico,24045,2020-09-30,2009,48,0,11,0,0,102172,1966.2921348314605,46.97960302235446,0
worcester,24047,2020-09-30,1058,26,1,5,0,0,51564,2051.8190985959195,50.42277557986192,1.9393375223023814
allegany,24001,2020-10-01,484,23,0,10,0,0,71977,672.4370284952138,31.95465218055768,0
anne_arundel,24003,2020-10-01,10186,239,12,69,1,0,567696,1794.270172768524,42.09999718159015,2.1138073898706353
baltimore,24005,2020-10-01,18148,609,23,154,0,0,827625,2192.780546745205,73.5840507476212,2.7790363993354474
baltimore_city,24510,2020-10-01,15793,469,17,164,0,0,614700,2569.2207580933787,76.29738083618025,2.765576704083293
calvert,24009,2020-10-01,980,27,1,8,0,0,91082,1075.953536373817,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-01,659,7,0,2,0,0,32875,2004.5627376425855,21.29277566539924,0
carroll,24013,2020-10-01,1975,123,3,10,0,0,167522,1178.949630496293,73.42319217774381,1.790809565310825
cecil,24015,2020-10-01,1090,34,1,5,0,0,102517,1063.2382921856863,33.16523113239755,0.975447974482281
charles,24017,2020-10-01,2819,99,2,21,0,0,157671,1787.9001211383197,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-01,598,10,0,4,0,0,32261,1853.6313195499208,30.99717925668764,0
frederick,24021,2020-10-01,4117,125,8,29,0,0,248472,1656.9271386715607,50.307479313564514,3.219678676068128
garrett,24023,2020-10-01,75,1,0,1,0,0,29376,255.31045751633988,3.4041394335511987,0
harford,24025,2020-10-01,3086,72,4,26,0,0,251025,1229.3596255353054,28.68240215118016,1.5934667861766756
howard,24027,2020-10-01,5149,116,6,29,0,0,315327,1632.9080605213,36.787208199741855,1.9027866310211303
kent,24029,2020-10-01,305,22,2,0,0,0,19593,1556.6784055530036,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-01,22679,810,40,95,1,0,1040133,2180.394238044558,77.87465641413165,3.845662045142304
prince_georges,24033,2020-10-01,29617,805,23,123,0,0,906202,3268.2558634829757,88.83229125515061,2.538065464432875
queen_annes,24035,2020-10-01,669,25,1,3,0,0,49355,1355.4857663863845,50.65342923715935,2.026137169486374
somerset,24039,2020-10-01,282,5,0,5,0,0,25737,1095.6987993938687,19.427283677196254,0
st_marys,24037,2020-10-01,1317,57,0,7,0,0,111531,1180.8376146542216,51.106867149043765,0
talbot,24041,2020-10-01,570,6,0,2,0,0,37211,1531.8051113917927,16.12426433043992,0
washington,24043,2020-10-01,1837,39,0,10,0,0,149811,1226.2116934003511,26.032801329675394,0
wicomico,24045,2020-10-01,2016,49,0,7,1,0,102172,1973.1433269388872,47.95834475198684,0
worcester,24047,2020-10-01,1059,27,1,1,1,0,51564,2053.758436118222,52.3621131021643,1.9393375223023814
allegany,24001,2020-10-02,484,23,0,0,0,0,71977,672.4370284952138,31.95465218055768,0
anne_arundel,24003,2020-10-02,10264,240,12,78,1,0,567696,1808.0099208026832,42.2761477974127,2.1138073898706353
baltimore,24005,2020-10-02,18213,609,23,65,0,0,827625,2200.634345265066,73.5840507476212,2.7790363993354474
baltimore_city,24510,2020-10-02,15864,469,17,71,0,0,614700,2580.7711078574916,76.29738083618025,2.765576704083293
calvert,24009,2020-10-02,994,27,1,14,0,0,91082,1091.3243011791571,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-02,661,7,0,2,0,0,32875,2010.6463878326997,21.29277566539924,0
carroll,24013,2020-10-02,1987,123,3,12,0,0,167522,1186.1128687575363,73.42319217774381,1.790809565310825
cecil,24015,2020-10-02,1108,34,1,18,0,0,102517,1080.7963557263672,33.16523113239755,0.975447974482281
charles,24017,2020-10-02,2829,99,2,10,0,0,157671,1794.2424415396617,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-02,608,10,0,10,0,0,32261,1884.6284988066086,30.99717925668764,0
frederick,24021,2020-10-02,4144,125,8,27,0,0,248472,1667.7935542032906,50.307479313564514,3.219678676068128
garrett,24023,2020-10-02,76,1,0,1,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-02,3101,72,4,15,0,0,251025,1235.3351259834678,28.68240215118016,1.5934667861766756
howard,24027,2020-10-02,5172,116,6,23,0,0,315327,1640.2020759402144,36.787208199741855,1.9027866310211303
kent,24029,2020-10-02,305,22,2,0,0,0,19593,1556.6784055530036,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-02,22810,811,40,131,1,0,1040133,2192.988781242399,77.97079796526022,3.845662045142304
prince_georges,24033,2020-10-02,29791,804,23,174,0,0,906202,3287.456880474773,88.72194058278397,2.538065464432875
queen_annes,24035,2020-10-02,674,25,1,5,0,0,49355,1365.6164522338163,50.65342923715935,2.026137169486374
somerset,24039,2020-10-02,289,5,0,7,0,0,25737,1122.8969965419435,19.427283677196254,0
st_marys,24037,2020-10-02,1330,57,0,13,0,0,111531,1192.4935668110213,51.106867149043765,0
talbot,24041,2020-10-02,574,6,0,4,0,0,37211,1542.5546209454194,16.12426433043992,0
washington,24043,2020-10-02,1848,39,0,11,0,0,149811,1233.5542783907724,26.032801329675394,0
wicomico,24045,2020-10-02,2025,49,0,9,0,0,102172,1981.9520025055788,47.95834475198684,0
worcester,24047,2020-10-02,1071,28,1,12,1,0,51564,2077.0304863858505,54.30145062446668,1.9393375223023814
allegany,24001,2020-10-03,492,23,0,8,0,0,71977,683.5516901232338,31.95465218055768,0
anne_arundel,24003,2020-10-03,10323,240,12,59,0,0,567696,1818.4028071362136,42.2761477974127,2.1138073898706353
baltimore,24005,2020-10-03,18285,609,23,72,0,0,827625,2209.333937471681,73.5840507476212,2.7790363993354474
baltimore_city,24510,2020-10-03,15898,469,17,34,0,0,614700,2586.302261265658,76.29738083618025,2.765576704083293
calvert,24009,2020-10-03,1001,27,1,7,0,0,91082,1099.0096835818274,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-03,662,7,0,1,0,0,32875,2013.6882129277567,21.29277566539924,0
carroll,24013,2020-10-03,2000,123,3,13,0,0,167522,1193.87304354055,73.42319217774381,1.790809565310825
cecil,24015,2020-10-03,1118,34,1,10,0,0,102517,1090.55083547119,33.16523113239755,0.975447974482281
charles,24017,2020-10-03,2841,99,2,12,0,0,157671,1801.853226021272,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-03,613,10,0,5,0,0,32261,1900.1270884349524,30.99717925668764,0
frederick,24021,2020-10-03,4175,125,8,31,0,0,248472,1680.2698090730546,50.307479313564514,3.219678676068128
garrett,24023,2020-10-03,76,1,0,0,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-03,3124,72,4,23,0,0,251025,1244.4975600039836,28.68240215118016,1.5934667861766756
howard,24027,2020-10-03,5217,117,6,45,1,0,315327,1654.472975672873,37.104339304912045,1.9027866310211303
kent,24029,2020-10-03,308,22,2,3,0,0,19593,1571.9899964272956,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-03,22893,809,40,83,0,0,1040133,2200.968529986069,77.7785148630031,3.845662045142304
prince_georges,24033,2020-10-03,29905,805,23,114,1,0,906202,3300.0368571245704,88.83229125515061,2.538065464432875
queen_annes,24035,2020-10-03,677,25,1,3,0,0,49355,1371.6948637422754,50.65342923715935,2.026137169486374
somerset,24039,2020-10-03,295,4,0,6,0,0,25737,1146.209736954579,15.541826941757003,0
st_marys,24037,2020-10-03,1337,57,0,7,0,0,111531,1198.7698487416055,51.106867149043765,0
talbot,24041,2020-10-03,577,6,0,3,0,0,37211,1550.6167531106394,16.12426433043992,0
washington,24043,2020-10-03,1857,39,0,9,0,0,149811,1239.5618479283899,26.032801329675394,0
wicomico,24045,2020-10-03,2056,49,0,31,0,0,102172,2012.2929961241828,47.95834475198684,0
worcester,24047,2020-10-03,1089,29,1,18,1,0,51564,2111.9385617872936,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-04,492,23,0,0,0,0,71977,683.5516901232338,31.95465218055768,0
anne_arundel,24003,2020-10-04,10376,240,12,53,0,0,567696,1827.738789774809,42.2761477974127,2.1138073898706353
baltimore,24005,2020-10-04,18354,611,23,69,2,0,827625,2217.6710466696873,73.82570608669386,2.7790363993354474
baltimore_city,24510,2020-10-04,15954,469,17,56,0,0,614700,2595.4123962908734,76.29738083618025,2.765576704083293
calvert,24009,2020-10-04,1005,27,1,4,0,0,91082,1103.4013306690674,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-04,662,7,0,0,0,0,32875,2013.6882129277567,21.29277566539924,0
carroll,24013,2020-10-04,2003,123,3,3,0,0,167522,1195.6638531058607,73.42319217774381,1.790809565310825
cecil,24015,2020-10-04,1120,34,1,2,0,0,102517,1092.5017314201548,33.16523113239755,0.975447974482281
charles,24017,2020-10-04,2851,99,2,10,0,0,157671,1808.1955464226141,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-04,614,10,0,1,0,0,32261,1903.2268063606211,30.99717925668764,0
frederick,24021,2020-10-04,4191,125,8,16,0,0,248472,1686.7091664251907,50.307479313564514,3.219678676068128
garrett,24023,2020-10-04,76,1,0,0,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-04,3141,72,4,17,0,0,251025,1251.2697938452345,28.68240215118016,1.5934667861766756
howard,24027,2020-10-04,5234,117,6,17,0,0,315327,1659.8642044607661,37.104339304912045,1.9027866310211303
kent,24029,2020-10-04,309,22,2,1,0,0,19593,1577.0938600520594,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-04,22976,809,40,83,0,0,1040133,2208.9482787297393,77.7785148630031,3.845662045142304
prince_georges,24033,2020-10-04,30004,807,23,99,2,0,906202,3310.9615736888686,89.05299259988391,2.538065464432875
queen_annes,24035,2020-10-04,680,25,1,3,0,0,49355,1377.7732752507345,50.65342923715935,2.026137169486374
somerset,24039,2020-10-04,299,4,0,4,0,0,25737,1161.751563896336,15.541826941757003,0
st_marys,24037,2020-10-04,1343,58,0,6,1,0,111531,1204.1495189678205,52.00347885341296,0
talbot,24041,2020-10-04,578,6,0,1,0,0,37211,1553.3041304990459,16.12426433043992,0
washington,24043,2020-10-04,1861,39,0,4,0,0,149811,1242.2318788339974,26.032801329675394,0
wicomico,24045,2020-10-04,2085,49,0,29,0,0,102172,2040.676506283522,47.95834475198684,0
worcester,24047,2020-10-04,1082,29,1,0,0,0,51564,2098.3631991311768,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-05,495,23,0,3,0,0,71977,687.7196882337414,31.95465218055768,0
anne_arundel,24003,2020-10-05,10429,240,12,53,0,0,567696,1837.0747724134044,42.2761477974127,2.1138073898706353
baltimore,24005,2020-10-05,18409,611,23,55,0,0,827625,2224.316568494185,73.82570608669386,2.7790363993354474
baltimore_city,24510,2020-10-05,16023,469,17,69,0,0,614700,2606.6373840897995,76.29738083618025,2.765576704083293
calvert,24009,2020-10-05,1009,27,1,4,0,0,91082,1107.7929777563074,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-05,664,7,0,2,0,0,32875,2019.7718631178707,21.29277566539924,0
carroll,24013,2020-10-05,2008,123,3,5,0,0,167522,1198.6485357147121,73.42319217774381,1.790809565310825
cecil,24015,2020-10-05,1125,34,1,5,0,0,102517,1097.3789712925661,33.16523113239755,0.975447974482281
charles,24017,2020-10-05,2860,99,2,9,0,0,157671,1813.903634783822,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-05,615,10,0,1,0,0,32261,1906.32652428629,30.99717925668764,0
frederick,24021,2020-10-05,4219,125,8,28,0,0,248472,1697.9780417914294,50.307479313564514,3.219678676068128
garrett,24023,2020-10-05,76,1,0,0,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-05,3148,72,4,7,0,0,251025,1254.0583607210438,28.68240215118016,1.5934667861766756
howard,24027,2020-10-05,5262,117,6,28,0,0,315327,1668.7438754055313,37.104339304912045,1.9027866310211303
kent,24029,2020-10-05,309,22,2,0,0,0,19593,1577.0938600520594,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-05,23079,810,40,103,1,0,1040133,2218.850858495981,77.87465641413165,3.845662045142304
prince_georges,24033,2020-10-05,30088,807,23,84,0,0,906202,3320.2310301676666,89.05299259988391,2.538065464432875
queen_annes,24035,2020-10-05,682,25,1,2,0,0,49355,1381.8255495897072,50.65342923715935,2.026137169486374
somerset,24039,2020-10-05,311,4,0,12,0,0,25737,1208.377044721607,15.541826941757003,0
st_marys,24037,2020-10-05,1348,58,0,5,0,0,111531,1208.6325774896666,52.00347885341296,0
talbot,24041,2020-10-05,579,6,0,1,0,0,37211,1555.9915078874526,16.12426433043992,0
washington,24043,2020-10-05,1862,40,0,1,1,0,149811,1242.8993865603993,26.700309056077327,0
wicomico,24045,2020-10-05,2100,49,0,15,0,0,102172,2055.357632228008,47.95834475198684,0
worcester,24047,2020-10-05,1091,29,1,9,0,0,51564,2115.8172368318983,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-06,498,23,0,3,0,0,71977,691.8876863442489,31.95465218055768,0
anne_arundel,24003,2020-10-06,10473,240,12,44,0,0,567696,1844.8253995095965,42.2761477974127,2.1138073898706353
baltimore,24005,2020-10-06,18455,614,23,46,3,0,827625,2229.8746412928563,74.18818909530283,2.7790363993354474
baltimore_city,24510,2020-10-06,16056,469,17,33,0,0,614700,2612.0058565153736,76.29738083618025,2.765576704083293
calvert,24009,2020-10-06,1019,27,1,10,0,0,91082,1118.7720954744077,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-06,666,7,0,2,0,0,32875,2025.8555133079847,21.29277566539924,0
carroll,24013,2020-10-06,2022,123,3,14,0,0,167522,1207.005647019496,73.42319217774381,1.790809565310825
cecil,24015,2020-10-06,1127,34,1,2,0,0,102517,1099.3298672415306,33.16523113239755,0.975447974482281
charles,24017,2020-10-06,2869,99,2,9,0,0,157671,1819.6117231450298,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-06,616,10,0,1,0,0,32261,1909.4262422119587,30.99717925668764,0
frederick,24021,2020-10-06,4225,125,8,6,0,0,248472,1700.3928007984803,50.307479313564514,3.219678676068128
garrett,24023,2020-10-06,76,1,0,0,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-06,3167,72,4,19,0,0,251025,1261.627327955383,28.68240215118016,1.5934667861766756
howard,24027,2020-10-06,5276,117,6,14,0,0,315327,1673.183710877914,37.104339304912045,1.9027866310211303
kent,24029,2020-10-06,311,22,2,2,0,0,19593,1587.3015873015872,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-06,23135,810,40,56,0,0,1040133,2224.23478535918,77.87465641413165,3.845662045142304
prince_georges,24033,2020-10-06,30153,808,23,65,1,0,906202,3327.4038238714993,89.16334327225056,2.538065464432875
queen_annes,24035,2020-10-06,684,25,1,2,0,0,49355,1385.8778239286798,50.65342923715935,2.026137169486374
somerset,24039,2020-10-06,323,4,0,12,0,0,25737,1255.0025255468781,15.541826941757003,0
st_marys,24037,2020-10-06,1357,58,0,9,0,0,111531,1216.7020828289892,52.00347885341296,0
talbot,24041,2020-10-06,579,6,0,0,0,0,37211,1555.9915078874526,16.12426433043992,0
washington,24043,2020-10-06,1897,41,0,35,1,0,149811,1266.262156984467,27.367816782479256,0
wicomico,24045,2020-10-06,2117,49,0,17,0,0,102172,2071.996241631758,47.95834475198684,0
worcester,24047,2020-10-06,1103,29,1,12,0,0,51564,2139.0892870995267,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-07,501,23,0,3,0,0,71977,696.0556844547564,31.95465218055768,0
anne_arundel,24003,2020-10-07,10527,242,12,54,2,0,567696,1854.3375327640144,42.628449029057805,2.1138073898706353
baltimore,24005,2020-10-07,18522,616,23,67,2,0,827625,2237.97009515179,74.42984443437547,2.7790363993354474
baltimore_city,24510,2020-10-07,16100,471,17,44,2,0,614700,2619.1638197494713,76.62274280136651,2.765576704083293
calvert,24009,2020-10-07,1032,27,1,13,0,0,91082,1133.044948507938,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-07,668,7,0,2,0,0,32875,2031.9391634980987,21.29277566539924,0
carroll,24013,2020-10-07,2034,123,3,12,0,0,167522,1214.1688852807392,73.42319217774381,1.790809565310825
cecil,24015,2020-10-07,1134,34,1,7,0,0,102517,1106.1580030629066,33.16523113239755,0.975447974482281
charles,24017,2020-10-07,2878,99,2,9,0,0,157671,1825.3198115062378,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-07,617,10,0,1,0,0,32261,1912.5259601376274,30.99717925668764,0
frederick,24021,2020-10-07,4249,126,8,24,1,0,248472,1710.0518368266846,50.70993914807302,3.219678676068128
garrett,24023,2020-10-07,76,1,0,0,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-07,3191,72,4,24,0,0,251025,1271.188128672443,28.68240215118016,1.5934667861766756
howard,24027,2020-10-07,5292,116,6,16,0,0,315327,1678.2578085606372,36.787208199741855,1.9027866310211303
kent,24029,2020-10-07,315,22,2,4,0,0,19593,1607.717041800643,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-07,23194,811,40,59,1,0,1040133,2229.907136875765,77.97079796526022,3.845662045142304
prince_georges,24033,2020-10-07,30226,808,23,73,0,0,906202,3335.4594229542645,89.16334327225056,2.538065464432875
queen_annes,24035,2020-10-07,688,25,1,4,0,0,49355,1393.9823726066254,50.65342923715935,2.026137169486374
somerset,24039,2020-10-07,325,4,0,2,0,0,25737,1262.7734390177566,15.541826941757003,0
st_marys,24037,2020-10-07,1360,58,0,3,0,0,111531,1219.3919179420968,52.00347885341296,0
talbot,24041,2020-10-07,578,6,0,0,0,0,37211,1553.3041304990459,16.12426433043992,0
washington,24043,2020-10-07,1917,41,0,20,0,0,149811,1279.6123115125058,27.367816782479256,0
wicomico,24045,2020-10-07,2135,49,0,18,0,0,102172,2089.613592765141,47.95834475198684,0
worcester,24047,2020-10-07,1105,29,1,2,0,0,51564,2142.9679621441314,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-08,504,23,0,3,0,0,71977,700.223682565264,31.95465218055768,0
anne_arundel,24003,2020-10-08,10572,242,12,45,0,0,567696,1862.2643104760296,42.628449029057805,2.1138073898706353
baltimore,24005,2020-10-08,18668,617,23,146,1,0,827625,2255.610934904093,74.55067210391181,2.7790363993354474
baltimore_city,24510,2020-10-08,16263,472,17,163,1,0,614700,2645.6808199121524,76.78542378395966,2.765576704083293
calvert,24009,2020-10-08,1041,27,1,9,0,0,91082,1142.926154454228,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-08,674,7,0,6,0,0,32875,2050.1901140684413,21.29277566539924,0
carroll,24013,2020-10-08,2043,123,3,9,0,0,167522,1219.5413139766717,73.42319217774381,1.790809565310825
cecil,24015,2020-10-08,1139,35,1,5,1,0,102517,1111.035242935318,34.14067910687984,0.975447974482281
charles,24017,2020-10-08,2888,99,2,10,0,0,157671,1831.6621319075798,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-08,622,10,0,5,0,0,32261,1928.0245497659714,30.99717925668764,0
frederick,24021,2020-10-08,4279,126,8,30,0,0,248472,1722.1256318619403,50.70993914807302,3.219678676068128
garrett,24023,2020-10-08,76,1,0,0,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-08,3207,72,4,16,0,0,251025,1277.5619958171496,28.68240215118016,1.5934667861766756
howard,24027,2020-10-08,5322,117,6,30,1,0,315327,1687.7717417157428,37.104339304912045,1.9027866310211303
kent,24029,2020-10-08,316,22,2,1,0,0,19593,1612.820905425407,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-08,23293,812,40,99,1,0,1040133,2239.425150437492,78.06693951638877,3.845662045142304
prince_georges,24033,2020-10-08,30356,810,23,130,2,0,906202,3349.805010361928,89.38404461698386,2.538065464432875
queen_annes,24035,2020-10-08,691,25,1,3,0,0,49355,1400.0607841150845,50.65342923715935,2.026137169486374
somerset,24039,2020-10-08,329,4,0,4,0,0,25737,1278.3152659595137,15.541826941757003,0
st_marys,24037,2020-10-08,1363,58,0,3,0,0,111531,1222.0817530552044,52.00347885341296,0
talbot,24041,2020-10-08,584,6,0,6,0,0,37211,1569.428394829486,16.12426433043992,0
washington,24043,2020-10-08,1926,41,0,9,0,0,149811,1285.6198810501232,27.367816782479256,0
wicomico,24045,2020-10-08,2157,49,0,22,0,0,102172,2111.145910817054,47.95834475198684,0
worcester,24047,2020-10-08,1112,29,1,7,0,0,51564,2156.5433248002482,56.24078814676906,1.9393375223023814
allegany,24001,2020-10-09,506,23,0,2,0,0,71977,703.0023479722689,31.95465218055768,0
anne_arundel,24003,2020-10-09,10655,243,12,83,1,0,567696,1876.884811589301,42.804599644880355,2.1138073898706353
baltimore,24005,2020-10-09,18792,619,23,124,2,0,827625,2270.593565926597,74.79232744298444,2.7790363993354474
baltimore_city,24510,2020-10-09,16354,474,17,91,2,0,614700,2660.4847893281276,77.11078574914593,2.765576704083293
calvert,24009,2020-10-09,1047,27,1,6,0,0,91082,1149.513625085088,29.64361783887047,1.0979117718100173
caroline,24011,2020-10-09,677,7,0,3,0,0,32875,2059.3155893536123,21.29277566539924,0
carroll,24013,2020-10-09,2051,123,3,8,0,0,167522,1224.3168061508338,73.42319217774381,1.790809565310825
cecil,24015,2020-10-09,1148,35,1,9,0,0,102517,1119.8142747056586,34.14067910687984,0.975447974482281
charles,24017,2020-10-09,2904,99,2,16,0,0,157671,1841.809844549727,62.78897197328615,1.268464080268407
dorchester,24019,2020-10-09,625,10,0,3,0,0,32261,1937.3237035429775,30.99717925668764,0
frederick,24021,2020-10-09,4297,126,8,18,0,0,248472,1729.3699088830936,50.70993914807302,3.219678676068128
garrett,24023,2020-10-09,76,1,0,0,0,0,29376,258.7145969498911,3.4041394335511987,0
harford,24025,2020-10-09,3227,72,4,20,0,0,251025,1285.529329748033,28.68240215118016,1.5934667861766756
howard,24027,2020-10-09,5357,117,6,35,0,0,315327,1698.8713303966992,37.104339304912045,1.9027866310211303
kent,24029,2020-10-09,318,22,2,2,0,0,19593,1623.028632674935,112.28499974480681,10.207727249527892
montgomery,24031,2020-10-09,23403,814,40,110,2,0,1040133,2250.0007210616336,78.25922261864588,3.845662045142304
prince_georges,24033,2020-10-09,30502,810,23,146,0,0,906202,3365.9162085274584,89.38404461698386,2.538065464432875
queen_annes,24035,2020-10-09,691,25,1,0,0,0,49355,1400.0607841150845,50.65342923715935,2.026137169486374
somerset,24039,2020-10-09,335,4,0,6,0,0,25737,1301.628006372149,15.541826941757003,0
