date,zip,cases,new_cases
2020-06-04,21015,61,0
2020-06-05,21015,62,1
2020-06-06,21015,62,0
2020-06-07,21015,63,1
2020-06-08,21015,63,0
2020-06-09,21015,62,0
2020-06-10,21015,64,2
2020-06-11,21015,64,0
2020-06-12,21015,64,0
2020-06-13,21015,66,2
2020-06-14,21015,68,2
2020-06-15,21015,68,0
2020-06-16,21015,68,0
2020-06-17,21015,69,1
2020-06-18,21015,69,0
2020-06-19,21015,69,0
2020-06-20,21015,69,0
2020-06-21,21015,69,0
2020-06-22,21015,69,0
2020-06-23,21015,69,0
2020-06-24,21015,70,1
2020-06-25,21015,70,0
2020-06-26,21015,70,0
2020-06-27,21015,70,0
2020-06-28,21015,70,0
2020-06-29,21015,71,1
2020-06-30,21015,73,2
2020-07-01,21015,73,0
2020-07-02,21015,74,1
2020-07-03,21015,76,2
2020-07-04,21015,76,0
2020-07-05,21015,76,0
2020-07-06,21015,77,1
2020-07-07,21015,78,1
2020-07-08,21015,79,1
2020-07-09,21015,81,2
2020-07-10,21015,84,3
2020-07-11,21015,85,1
2020-07-12,21015,89,4
2020-07-13,21015,89,0
2020-07-14,21015,92,3
2020-07-15,21015,97,5
2020-07-16,21015,101,4
2020-07-17,21015,103,2
2020-04-11,21016,0,NA
2020-04-12,21016,0,0
2020-04-13,21016,0,0
2020-04-14,21016,0,0
2020-04-15,21016,0,0
2020-04-16,21016,0,0
2020-04-17,21016,0,0
2020-04-18,21016,0,0
2020-04-19,21016,0,0
2020-04-20,21016,0,0
2020-04-21,21016,0,0
2020-04-22,21016,0,0
2020-04-23,21016,0,0
2020-04-24,21016,0,0
2020-04-25,21016,0,0
2020-04-26,21016,0,0
2020-04-27,21016,0,0
2020-04-28,21016,0,0
2020-04-29,21016,0,0
2020-04-30,21016,0,0
2020-05-01,21016,0,0
2020-05-02,21016,0,0
2020-05-03,21016,0,0
2020-05-04,21016,0,0
2020-05-05,21016,0,0
2020-05-06,21016,0,0
2020-05-07,21016,0,0
2020-05-08,21016,0,0
2020-05-09,21016,0,0
2020-05-10,21016,0,0
2020-05-11,21016,0,0
2020-05-12,21016,0,0
2020-05-13,21016,0,0
2020-05-14,21016,0,0
2020-05-15,21016,11,11
2020-05-16,21016,0,0
2020-05-17,21016,0,0
2020-05-18,21016,0,0
2020-05-19,21016,0,0
2020-05-20,21016,0,0
2020-05-21,21016,0,0
2020-05-22,21016,0,0
2020-05-23,21016,0,0
2020-05-24,21016,0,0
2020-05-25,21016,0,0
2020-05-26,21016,0,0
2020-05-27,21016,0,0
2020-05-28,21016,0,0
2020-05-29,21016,0,0
2020-05-30,21016,0,0
2020-05-31,21016,0,0
2020-06-01,21016,0,0
2020-06-02,21016,0,0
2020-06-03,21016,0,0
2020-06-04,21016,0,0
2020-06-05,21016,0,0
2020-06-06,21016,0,0
2020-06-07,21016,0,0
2020-06-08,21016,0,0
2020-06-09,21016,0,0
2020-06-10,21016,0,0
2020-06-11,21016,0,0
2020-06-12,21016,0,0
2020-06-13,21016,0,0
2020-06-14,21016,0,0
2020-06-15,21016,0,0
2020-06-16,21016,0,0
2020-06-17,21016,0,0
2020-06-18,21016,0,0
2020-06-19,21016,0,0
2020-06-20,21016,0,0
2020-06-21,21016,0,0
2020-06-22,21016,0,0
2020-06-23,21016,0,0
2020-06-24,21016,0,0
2020-06-25,21016,0,0
2020-06-26,21016,0,0
2020-06-27,21016,0,0
2020-06-28,21016,0,0
2020-06-29,21016,0,0
2020-06-30,21016,0,0
2020-07-01,21016,0,0
2020-07-02,21016,0,0
2020-07-03,21016,0,0
2020-07-04,21016,0,0
2020-07-05,21016,0,0
2020-07-06,21016,0,0
2020-07-07,21016,0,0
2020-07-08,21016,0,0
2020-07-09,21016,0,0
2020-07-10,21016,0,0
2020-07-11,21016,0,0
2020-07-12,21016,0,0
2020-07-13,21016,0,0
2020-07-14,21016,0,0
2020-07-15,21016,0,0
2020-07-16,21016,0,0
2020-07-17,21016,0,0
2020-04-11,21017,0,NA
2020-04-12,21017,0,0
2020-04-13,21017,0,0
2020-04-14,21017,0,0
2020-04-15,21017,0,0
2020-04-16,21017,0,0
2020-04-17,21017,0,0
2020-04-18,21017,0,0
2020-04-19,21017,0,0
2020-04-20,21017,0,0
2020-04-21,21017,0,0
2020-04-22,21017,0,0
2020-04-23,21017,0,0
2020-04-24,21017,0,0
2020-04-25,21017,0,0
2020-04-26,21017,0,0
2020-04-27,21017,0,0
2020-04-28,21017,0,0
2020-04-29,21017,0,0
2020-04-30,21017,8,8
2020-05-01,21017,8,0
2020-05-02,21017,9,1
2020-05-03,21017,9,0
2020-05-04,21017,10,1
2020-05-05,21017,10,0
2020-05-06,21017,10,0
2020-05-07,21017,10,0
2020-05-08,21017,10,0
2020-05-09,21017,10,0
2020-05-10,21017,10,0
2020-05-11,21017,10,0
2020-05-12,21017,10,0
2020-05-13,21017,11,1
2020-05-14,21017,11,0
2020-05-15,21017,0,0
2020-05-16,21017,11,11
2020-05-17,21017,11,0
2020-05-18,21017,11,0
2020-05-19,21017,11,0
2020-05-20,21017,11,0
2020-05-21,21017,11,0
2020-05-22,21017,11,0
2020-05-23,21017,11,0
2020-05-24,21017,12,1
2020-05-25,21017,12,0
2020-05-26,21017,12,0
2020-05-27,21017,12,0
2020-05-28,21017,13,1
2020-05-29,21017,15,2
2020-05-30,21017,15,0
2020-05-31,21017,17,2
2020-06-01,21017,17,0
2020-06-02,21017,17,0
2020-06-03,21017,17,0
2020-06-04,21017,17,0
2020-06-05,21017,19,2
2020-06-06,21017,19,0
2020-06-07,21017,20,1
2020-06-08,21017,21,1
2020-06-09,21017,22,1
2020-06-10,21017,22,0
2020-06-11,21017,22,0
2020-06-12,21017,22,0
2020-06-13,21017,22,0
2020-06-14,21017,22,0
2020-06-15,21017,22,0
2020-06-16,21017,23,1
2020-06-17,21017,23,0
2020-06-18,21017,23,0
2020-06-19,21017,23,0
2020-06-20,21017,24,1
2020-06-21,21017,24,0
2020-06-22,21017,24,0
2020-06-23,21017,24,0
2020-06-24,21017,24,0
2020-06-25,21017,24,0
2020-06-26,21017,24,0
2020-06-27,21017,24,0
2020-06-28,21017,24,0
2020-06-29,21017,25,1
2020-06-30,21017,25,0
2020-07-01,21017,25,0
2020-07-02,21017,26,1
2020-07-03,21017,27,1
2020-07-04,21017,26,0
2020-07-05,21017,26,0
2020-07-06,21017,26,0
2020-07-07,21017,26,0
2020-07-08,21017,26,0
2020-07-09,21017,26,0
2020-07-10,21017,28,2
2020-07-11,21017,28,0
2020-07-12,21017,28,0
2020-07-13,21017,28,0
2020-07-14,21017,29,1
2020-07-15,21017,30,1
2020-07-16,21017,30,0
2020-07-17,21017,32,2
2020-04-11,21025,0,NA
2020-04-12,21025,0,0
2020-04-13,21025,0,0
2020-04-14,21025,0,0
2020-04-15,21025,0,0
2020-04-16,21025,0,0
2020-04-17,21025,0,0
2020-04-18,21025,0,0
2020-04-19,21025,0,0
2020-04-20,21025,0,0
2020-04-21,21025,0,0
2020-04-22,21025,0,0
2020-04-23,21025,0,0
2020-04-24,21025,0,0
2020-04-25,21025,0,0
2020-04-26,21025,0,0
2020-04-27,21025,0,0
2020-04-28,21025,0,0
2020-04-29,21025,0,0
2020-04-30,21025,0,0
2020-05-01,21025,0,0
2020-05-02,21025,0,0
2020-05-03,21025,0,0
2020-05-04,21025,0,0
2020-05-05,21025,0,0
2020-05-06,21025,0,0
2020-05-07,21025,0,0
2020-05-08,21025,0,0
2020-05-09,21025,0,0
2020-05-10,21025,0,0
2020-05-11,21025,0,0
2020-05-12,21025,0,0
2020-05-13,21025,0,0
2020-05-14,21025,0,0
2020-05-15,21025,0,0
2020-05-16,21025,0,0
2020-05-17,21025,0,0
2020-05-18,21025,0,0
2020-05-19,21025,0,0
2020-05-20,21025,0,0
2020-05-21,21025,0,0
2020-05-22,21025,0,0
2020-05-23,21025,0,0
2020-05-24,21025,0,0
2020-05-25,21025,0,0
2020-05-26,21025,0,0
2020-05-27,21025,0,0
2020-05-28,21025,0,0
2020-05-29,21025,0,0
2020-05-30,21025,0,0
2020-05-31,21025,0,0
2020-06-01,21025,0,0
2020-06-02,21025,0,0
2020-06-03,21025,0,0
2020-06-04,21025,0,0
2020-06-05,21025,0,0
2020-06-06,21025,0,0
2020-06-07,21025,0,0
2020-06-08,21025,0,0
2020-06-09,21025,0,0
2020-06-10,21025,0,0
2020-06-11,21025,0,0
2020-06-12,21025,0,0
2020-06-13,21025,0,0
2020-06-14,21025,0,0
2020-06-15,21025,0,0
2020-06-16,21025,0,0
2020-06-17,21025,0,0
2020-06-18,21025,0,0
2020-06-19,21025,0,0
2020-06-20,21025,0,0
2020-06-21,21025,0,0
2020-06-22,21025,0,0
2020-06-23,21025,0,0
2020-06-24,21025,0,0
2020-06-25,21025,0,0
2020-06-26,21025,0,0
2020-06-27,21025,0,0
2020-06-28,21025,0,0
2020-06-29,21025,0,0
2020-06-30,21025,0,0
2020-07-01,21025,0,0
2020-07-02,21025,0,0
2020-07-03,21025,0,0
2020-07-04,21025,0,0
2020-07-05,21025,0,0
2020-07-06,21025,0,0
2020-07-07,21025,0,0
2020-07-08,21025,0,0
2020-07-09,21025,0,0
2020-07-10,21025,0,0
2020-07-11,21025,0,0
2020-07-12,21025,0,0
2020-07-13,21025,0,0
2020-07-14,21025,0,0
2020-07-15,21025,0,0
2020-07-16,21025,0,0
2020-07-17,21025,0,0
2020-04-11,21028,0,NA
2020-04-12,21028,0,0
2020-04-13,21028,0,0
2020-04-14,21028,0,0
2020-04-15,21028,0,0
2020-04-16,21028,0,0
2020-04-17,21028,0,0
2020-04-18,21028,0,0
2020-04-19,21028,0,0
2020-04-20,21028,0,0
2020-04-21,21028,0,0
2020-04-22,21028,0,0
2020-04-23,21028,0,0
2020-04-24,21028,0,0
2020-04-25,21028,0,0
2020-04-26,21028,0,0
2020-04-27,21028,0,0
2020-04-28,21028,0,0
2020-04-29,21028,0,0
2020-04-30,21028,0,0
2020-05-01,21028,0,0
2020-05-02,21028,0,0
2020-05-03,21028,0,0
2020-05-04,21028,0,0
2020-05-05,21028,0,0
2020-05-06,21028,0,0
2020-05-07,21028,0,0
2020-05-08,21028,0,0
2020-05-09,21028,0,0
2020-05-10,21028,0,0
2020-05-11,21028,0,0
2020-05-12,21028,0,0
2020-05-13,21028,0,0
2020-05-14,21028,0,0
2020-05-15,21028,0,0
2020-05-16,21028,0,0
2020-05-17,21028,0,0
2020-05-18,21028,0,0
2020-05-19,21028,0,0
2020-05-20,21028,0,0
2020-05-21,21028,0,0
2020-05-22,21028,0,0
2020-05-23,21028,0,0
2020-05-24,21028,0,0
2020-05-25,21028,0,0
2020-05-26,21028,0,0
2020-05-27,21028,0,0
2020-05-28,21028,0,0
2020-05-29,21028,0,0
2020-05-30,21028,0,0
2020-05-31,21028,0,0
2020-06-01,21028,0,0
2020-06-02,21028,0,0
2020-06-03,21028,0,0
2020-06-04,21028,0,0
2020-06-05,21028,0,0
2020-06-06,21028,0,0
2020-06-07,21028,0,0
2020-06-08,21028,0,0
2020-06-09,21028,0,0
2020-06-10,21028,0,0
2020-06-11,21028,0,0
2020-06-12,21028,0,0
2020-06-13,21028,0,0
2020-06-14,21028,0,0
2020-06-15,21028,0,0
2020-06-16,21028,0,0
2020-06-17,21028,0,0
2020-06-18,21028,0,0
2020-06-19,21028,0,0
2020-06-20,21028,0,0
2020-06-21,21028,0,0
2020-06-22,21028,0,0
2020-06-23,21028,0,0
2020-06-24,21028,0,0
2020-06-25,21028,0,0
2020-06-26,21028,0,0
2020-06-27,21028,0,0
2020-06-28,21028,0,0
2020-06-29,21028,0,0
2020-06-30,21028,0,0
2020-07-01,21028,0,0
2020-07-02,21028,0,0
2020-07-03,21028,0,0
2020-07-04,21028,0,0
2020-07-05,21028,0,0
2020-07-06,21028,0,0
2020-07-07,21028,0,0
2020-07-08,21028,0,0
2020-07-09,21028,0,0
2020-07-10,21028,0,0
2020-07-11,21028,0,0
2020-07-12,21028,0,0
2020-07-13,21028,0,0
2020-07-14,21028,0,0
2020-07-15,21028,0,0
2020-07-16,21028,0,0
2020-07-17,21028,0,0
2020-04-11,21029,11,NA
2020-04-12,21029,11,0
2020-04-13,21029,11,0
2020-04-14,21029,11,0
2020-04-15,21029,11,0
2020-04-16,21029,12,1
2020-04-17,21029,16,4
2020-04-18,21029,16,0
2020-04-19,21029,16,0
2020-04-20,21029,16,0
2020-04-21,21029,17,1
2020-04-22,21029,17,0
2020-04-23,21029,21,4
2020-04-24,21029,21,0
2020-04-25,21029,23,2
2020-04-26,21029,24,1
2020-04-27,21029,24,0
2020-04-28,21029,25,1
2020-04-29,21029,27,2
2020-04-30,21029,27,0
2020-05-01,21029,28,1
2020-05-02,21029,29,1
2020-05-03,21029,29,0
2020-05-04,21029,29,0
2020-05-05,21029,29,0
2020-05-06,21029,29,0
2020-05-07,21029,29,0
2020-05-08,21029,30,1
2020-05-09,21029,30,0
2020-05-10,21029,30,0
2020-05-11,21029,30,0
2020-05-12,21029,30,0
2020-05-13,21029,30,0
2020-05-14,21029,31,1
2020-05-15,21029,31,0
2020-05-16,21029,32,1
2020-05-17,21029,33,1
2020-05-18,21029,33,0
2020-05-19,21029,35,2
2020-05-20,21029,36,1
2020-05-21,21029,36,0
2020-05-22,21029,37,1
2020-05-23,21029,38,1
2020-05-24,21029,38,0
2020-05-25,21029,39,1
2020-05-26,21029,40,1
2020-05-27,21029,40,0
2020-05-28,21029,40,0
2020-05-29,21029,42,2
2020-05-30,21029,42,0
2020-05-31,21029,43,1
2020-06-01,21029,42,0
2020-06-02,21029,42,0
2020-06-03,21029,43,1
2020-06-04,21029,43,0
2020-06-05,21029,44,1
2020-06-06,21029,44,0
2020-06-07,21029,45,1
2020-06-08,21029,45,0
2020-06-09,21029,46,1
2020-06-10,21029,46,0
2020-06-11,21029,47,1
2020-06-12,21029,48,1
2020-06-13,21029,49,1
2020-06-14,21029,49,0
2020-06-15,21029,49,0
2020-06-16,21029,50,1
2020-06-17,21029,51,1
2020-06-18,21029,51,0
2020-06-19,21029,51,0
2020-06-20,21029,52,1
2020-06-21,21029,52,0
2020-06-22,21029,52,0
2020-06-23,21029,52,0
2020-06-24,21029,53,1
2020-06-25,21029,53,0
2020-06-26,21029,53,0
2020-06-27,21029,53,0
2020-06-28,21029,53,0
2020-06-29,21029,54,1
2020-06-30,21029,54,0
2020-07-01,21029,54,0
2020-07-02,21029,55,1
2020-07-03,21029,56,1
2020-07-04,21029,56,0
2020-07-05,21029,57,1
2020-07-06,21029,57,0
2020-07-07,21029,57,0
2020-07-08,21029,57,0
2020-07-09,21029,58,1
2020-07-10,21029,58,0
2020-07-11,21029,60,2
2020-07-12,21029,62,2
2020-07-13,21029,62,0
2020-07-14,21029,63,1
2020-07-15,21029,63,0
2020-07-16,21029,64,1
2020-07-17,21029,68,4
2020-04-11,21030,31,NA
2020-04-12,21030,32,1
2020-04-13,21030,32,0
2020-04-14,21030,32,0
2020-04-15,21030,34,2
2020-04-16,21030,35,1
2020-04-17,21030,36,1
2020-04-18,21030,37,1
2020-04-19,21030,37,0
2020-04-20,21030,39,2
2020-04-21,21030,40,1
2020-04-22,21030,41,1
2020-04-23,21030,41,0
2020-04-24,21030,41,0
2020-04-25,21030,48,7
2020-04-26,21030,51,3
2020-04-27,21030,55,4
2020-04-28,21030,56,1
2020-04-29,21030,59,3
2020-04-30,21030,59,0
2020-05-01,21030,62,3
2020-05-02,21030,63,1
2020-05-03,21030,65,2
2020-05-04,21030,66,1
2020-05-05,21030,66,0
2020-05-06,21030,73,7
2020-05-07,21030,73,0
2020-05-08,21030,75,2
2020-05-09,21030,79,4
2020-05-10,21030,80,1
2020-05-11,21030,81,1
2020-05-12,21030,83,2
2020-05-13,21030,86,3
2020-05-14,21030,88,2
2020-05-15,21030,92,4
2020-05-16,21030,94,2
2020-05-17,21030,95,1
2020-05-18,21030,96,1
2020-05-19,21030,100,4
2020-05-20,21030,101,1
2020-05-21,21030,110,9
2020-05-22,21030,111,1
2020-05-23,21030,120,9
2020-05-24,21030,121,1
2020-05-25,21030,124,3
2020-05-26,21030,124,0
2020-05-27,21030,128,4
2020-05-28,21030,137,9
2020-05-29,21030,146,9
2020-05-30,21030,156,10
2020-05-31,21030,169,13
2020-06-01,21030,171,2
2020-06-02,21030,174,3
2020-06-03,21030,177,3
2020-06-04,21030,184,7
2020-06-05,21030,197,13
2020-06-06,21030,197,0
2020-06-07,21030,212,15
2020-06-08,21030,218,6
2020-06-09,21030,220,2
2020-06-10,21030,225,5
2020-06-11,21030,227,2
2020-06-12,21030,235,8
2020-06-13,21030,235,0
2020-06-14,21030,241,6
2020-06-15,21030,245,4
2020-06-16,21030,246,1
2020-06-17,21030,251,5
2020-06-18,21030,252,1
2020-06-19,21030,252,0
2020-06-20,21030,260,8
2020-06-21,21030,263,3
2020-06-22,21030,266,3
2020-06-23,21030,266,0
2020-06-24,21030,267,1
2020-06-25,21030,270,3
2020-06-26,21030,271,1
2020-06-27,21030,274,3
2020-06-28,21030,277,3
2020-06-29,21030,278,1
2020-06-30,21030,279,1
2020-07-01,21030,281,2
2020-07-02,21030,287,6
2020-07-03,21030,288,1
2020-07-04,21030,290,2
2020-07-05,21030,295,5
2020-07-06,21030,296,1
2020-07-07,21030,299,3
2020-07-08,21030,299,0
2020-07-09,21030,302,3
2020-07-10,21030,306,4
2020-07-11,21030,308,2
2020-07-12,21030,309,1
2020-07-13,21030,309,0
2020-07-14,21030,310,1
2020-07-15,21030,314,4
2020-07-16,21030,317,3
2020-07-17,21030,321,4
2020-04-11,21031,0,NA
2020-04-12,21031,0,0
2020-04-13,21031,0,0
2020-04-14,21031,0,0
2020-04-15,21031,0,0
2020-04-16,21031,0,0
2020-04-17,21031,0,0
2020-04-18,21031,0,0
2020-04-19,21031,0,0
2020-04-20,21031,0,0
2020-04-21,21031,0,0
2020-04-22,21031,0,0
2020-04-23,21031,0,0
2020-04-24,21031,0,0
2020-04-25,21031,0,0
2020-04-26,21031,0,0
2020-04-27,21031,0,0
2020-04-28,21031,0,0
2020-04-29,21031,0,0
2020-04-30,21031,0,0
2020-05-01,21031,0,0
2020-05-02,21031,0,0
2020-05-03,21031,0,0
2020-05-04,21031,0,0
2020-05-05,21031,0,0
2020-05-06,21031,0,0
2020-05-07,21031,0,0
2020-05-08,21031,0,0
2020-05-09,21031,0,0
2020-05-10,21031,0,0
2020-05-11,21031,0,0
2020-05-12,21031,0,0
2020-05-13,21031,0,0
2020-05-14,21031,0,0
2020-05-15,21031,0,0
2020-05-16,21031,0,0
2020-05-17,21031,0,0
2020-05-18,21031,0,0
2020-05-19,21031,0,0
2020-05-20,21031,0,0
2020-05-21,21031,0,0
2020-05-22,21031,0,0
2020-05-23,21031,0,0
2020-05-24,21031,0,0
2020-05-25,21031,0,0
2020-05-26,21031,0,0
2020-05-27,21031,0,0
2020-05-28,21031,0,0
2020-05-29,21031,0,0
2020-05-30,21031,0,0
2020-05-31,21031,0,0
2020-06-01,21031,0,0
2020-06-02,21031,0,0
2020-06-03,21031,0,0
2020-06-04,21031,0,0
2020-06-05,21031,0,0
2020-06-06,21031,0,0
2020-06-07,21031,0,0
2020-06-08,21031,0,0
2020-06-09,21031,0,0
2020-06-10,21031,0,0
2020-06-11,21031,0,0
2020-06-12,21031,0,0
2020-06-13,21031,0,0
2020-06-14,21031,0,0
2020-06-15,21031,0,0
2020-06-16,21031,0,0
2020-06-17,21031,0,0
2020-06-18,21031,0,0
2020-06-19,21031,0,0
2020-06-20,21031,0,0
2020-06-21,21031,0,0
2020-06-22,21031,0,0
2020-06-23,21031,0,0
2020-06-24,21031,0,0
2020-06-25,21031,0,0
2020-06-26,21031,0,0
2020-06-27,21031,0,0
2020-06-28,21031,0,0
2020-06-29,21031,0,0
2020-06-30,21031,0,0
2020-07-01,21031,0,0
2020-07-02,21031,0,0
2020-07-03,21031,0,0
2020-07-04,21031,0,0
2020-07-05,21031,0,0
2020-07-06,21031,0,0
2020-07-07,21031,0,0
2020-07-08,21031,0,0
2020-07-09,21031,0,0
2020-07-10,21031,0,0
2020-07-11,21031,0,0
2020-07-12,21031,0,0
2020-07-13,21031,0,0
2020-07-14,21031,0,0
2020-07-15,21031,0,0
2020-07-16,21031,0,0
2020-07-17,21031,0,0
2020-04-11,21032,14,NA
2020-04-12,21032,15,1
2020-04-13,21032,15,0
2020-04-14,21032,17,2
2020-04-15,21032,19,2
2020-04-16,21032,20,1
2020-04-17,21032,20,0
2020-04-18,21032,20,0
2020-04-19,21032,21,1
2020-04-20,21032,21,0
2020-04-21,21032,21,0
2020-04-22,21032,24,3
2020-04-23,21032,25,1
2020-04-24,21032,26,1
2020-04-25,21032,28,2
2020-04-26,21032,28,0
2020-04-27,21032,35,7
2020-04-28,21032,38,3
2020-04-29,21032,40,2
2020-04-30,21032,40,0
2020-05-01,21032,40,0
2020-05-02,21032,40,0
2020-05-03,21032,40,0
2020-05-04,21032,41,1
2020-05-05,21032,41,0
2020-05-06,21032,42,1
2020-05-07,21032,42,0
2020-05-08,21032,45,3
2020-05-09,21032,45,0
2020-05-10,21032,48,3
2020-05-11,21032,48,0
2020-05-12,21032,48,0
2020-05-13,21032,50,2
2020-05-14,21032,50,0
2020-05-15,21032,50,0
2020-05-16,21032,50,0
2020-05-17,21032,51,1
2020-05-18,21032,51,0
2020-05-19,21032,52,1
2020-05-20,21032,52,0
2020-05-21,21032,55,3
2020-05-22,21032,57,2
2020-05-23,21032,58,1
2020-05-24,21032,58,0
2020-05-25,21032,58,0
2020-05-26,21032,58,0
2020-05-27,21032,58,0
2020-05-28,21032,59,1
2020-05-29,21032,60,1
2020-05-30,21032,61,1
2020-05-31,21032,61,0
2020-06-01,21032,61,0
2020-06-02,21032,65,4
2020-06-03,21032,67,2
2020-06-04,21032,69,2
2020-06-05,21032,70,1
2020-06-06,21032,70,0
2020-06-07,21032,70,0
2020-06-08,21032,73,3
2020-06-09,21032,73,0
2020-06-10,21032,73,0
2020-06-11,21032,74,1
2020-06-12,21032,74,0
2020-06-13,21032,74,0
2020-06-14,21032,74,0
2020-06-15,21032,74,0
2020-06-16,21032,74,0
2020-06-17,21032,75,1
2020-06-18,21032,75,0
2020-06-19,21032,75,0
2020-06-20,21032,75,0
2020-06-21,21032,75,0
2020-06-22,21032,75,0
2020-06-23,21032,76,1
2020-06-24,21032,76,0
2020-06-25,21032,76,0
2020-06-26,21032,76,0
2020-06-27,21032,76,0
2020-06-28,21032,76,0
2020-06-29,21032,76,0
2020-06-30,21032,76,0
2020-07-01,21032,76,0
2020-07-02,21032,76,0
2020-07-03,21032,76,0
2020-07-04,21032,77,1
2020-07-05,21032,77,0
2020-07-06,21032,77,0
2020-07-07,21032,77,0
2020-07-08,21032,78,1
2020-07-09,21032,78,0
2020-07-10,21032,78,0
2020-07-11,21032,78,0
2020-07-12,21032,79,1
2020-07-13,21032,79,0
2020-07-14,21032,79,0
2020-07-15,21032,79,0
2020-07-16,21032,79,0
2020-07-17,21032,80,1
2020-04-11,21034,0,NA
2020-04-12,21034,0,0
2020-04-13,21034,0,0
2020-04-14,21034,0,0
2020-04-15,21034,0,0
2020-04-16,21034,0,0
2020-04-17,21034,0,0
2020-04-18,21034,0,0
2020-04-19,21034,0,0
2020-04-20,21034,0,0
2020-04-21,21034,0,0
2020-04-22,21034,0,0
2020-04-23,21034,0,0
2020-04-24,21034,0,0
2020-04-25,21034,0,0
2020-04-26,21034,0,0
2020-04-27,21034,0,0
2020-04-28,21034,0,0
2020-04-29,21034,0,0
2020-04-30,21034,0,0
2020-05-01,21034,0,0
2020-05-02,21034,0,0
2020-05-03,21034,0,0
2020-05-04,21034,0,0
2020-05-05,21034,0,0
2020-05-06,21034,0,0
2020-05-07,21034,0,0
2020-05-08,21034,0,0
2020-05-09,21034,0,0
2020-05-10,21034,0,0
2020-05-11,21034,0,0
2020-05-12,21034,0,0
2020-05-13,21034,9,9
2020-05-14,21034,9,0
2020-05-15,21034,9,0
2020-05-16,21034,9,0
2020-05-17,21034,9,0
2020-05-18,21034,9,0
2020-05-19,21034,10,1
2020-05-20,21034,10,0
2020-05-21,21034,10,0
2020-05-22,21034,10,0
2020-05-23,21034,11,1
2020-05-24,21034,11,0
2020-05-25,21034,11,0
2020-05-26,21034,11,0
2020-05-27,21034,11,0
2020-05-28,21034,11,0
2020-05-29,21034,11,0
2020-05-30,21034,11,0
2020-05-31,21034,11,0
2020-06-01,21034,11,0
2020-06-02,21034,11,0
2020-06-03,21034,11,0
2020-06-04,21034,11,0
2020-06-05,21034,11,0
2020-06-06,21034,11,0
2020-06-07,21034,11,0
2020-06-08,21034,11,0
2020-06-09,21034,11,0
2020-06-10,21034,11,0
2020-06-11,21034,11,0
2020-06-12,21034,11,0
2020-06-13,21034,13,2
2020-06-14,21034,13,0
2020-06-15,21034,13,0
2020-06-16,21034,13,0
2020-06-17,21034,13,0
2020-06-18,21034,13,0
2020-06-19,21034,13,0
2020-06-20,21034,13,0
2020-06-21,21034,13,0
2020-06-22,21034,13,0
2020-06-23,21034,13,0
2020-06-24,21034,13,0
2020-06-25,21034,13,0
2020-06-26,21034,13,0
2020-06-27,21034,13,0
2020-06-28,21034,13,0
2020-06-29,21034,13,0
2020-06-30,21034,13,0
2020-07-01,21034,13,0
2020-07-02,21034,13,0
2020-07-03,21034,13,0
2020-07-04,21034,13,0
2020-07-05,21034,13,0
2020-07-06,21034,13,0
2020-07-07,21034,13,0
2020-07-08,21034,13,0
2020-07-09,21034,13,0
2020-07-10,21034,13,0
2020-07-11,21034,13,0
2020-07-12,21034,14,1
2020-07-13,21034,14,0
2020-07-14,21034,14,0
2020-07-15,21034,14,0
2020-07-16,21034,14,0
2020-07-17,21034,14,0
2020-04-11,21035,0,NA
2020-04-12,21035,0,0
2020-04-13,21035,0,0
2020-04-14,21035,0,0
2020-04-15,21035,0,0
2020-04-16,21035,0,0
2020-04-17,21035,0,0
2020-04-18,21035,0,0
2020-04-19,21035,0,0
2020-04-20,21035,0,0
2020-04-21,21035,0,0
2020-04-22,21035,0,0
2020-04-23,21035,0,0
2020-04-24,21035,9,9
2020-04-25,21035,9,0
2020-04-26,21035,9,0
2020-04-27,21035,9,0
2020-04-28,21035,9,0
2020-04-29,21035,9,0
2020-04-30,21035,0,0
2020-05-01,21035,9,9
2020-05-02,21035,9,0
2020-05-03,21035,9,0
2020-05-04,21035,9,0
2020-05-05,21035,9,0
2020-05-06,21035,9,0
2020-05-07,21035,9,0
2020-05-08,21035,9,0
2020-05-09,21035,10,1
2020-05-10,21035,10,0
2020-05-11,21035,10,0
2020-05-12,21035,10,0
2020-05-13,21035,10,0
2020-05-14,21035,10,0
2020-05-15,21035,10,0
2020-05-16,21035,10,0
2020-05-17,21035,10,0
2020-05-18,21035,10,0
2020-05-19,21035,10,0
2020-05-20,21035,11,1
2020-05-21,21035,11,0
2020-05-22,21035,11,0
2020-05-23,21035,11,0
2020-05-24,21035,11,0
2020-05-25,21035,12,1
2020-05-26,21035,12,0
2020-05-27,21035,12,0
2020-05-28,21035,12,0
2020-05-29,21035,12,0
2020-05-30,21035,12,0
2020-05-31,21035,13,1
2020-06-01,21035,13,0
2020-06-02,21035,13,0
2020-06-03,21035,13,0
2020-06-04,21035,14,1
2020-06-05,21035,17,3
2020-06-06,21035,17,0
2020-06-07,21035,17,0
2020-06-08,21035,17,0
2020-06-09,21035,17,0
2020-06-10,21035,18,1
2020-06-11,21035,18,0
2020-06-12,21035,18,0
2020-06-13,21035,18,0
2020-06-14,21035,18,0
2020-06-15,21035,18,0
2020-06-16,21035,18,0
2020-06-17,21035,18,0
2020-06-18,21035,18,0
2020-06-19,21035,18,0
2020-06-20,21035,18,0
2020-06-21,21035,18,0
