date,county,deaths,fips,new_deaths
2020-09-06,st_marys,56,24037,0
2020-09-06,talbot,4,24041,0
2020-09-06,washington,35,24043,0
2020-09-06,wicomico,48,24045,1
2020-09-06,worcester,25,24047,0
2020-09-06,unknown,7,NA,0
2020-09-07,allegany,22,24001,0
2020-09-07,anne_arundel,228,24003,0
2020-09-07,baltimore,585,24005,0
2020-09-07,baltimore_city,450,24510,0
2020-09-07,calvert,27,24009,0
2020-09-07,caroline,3,24011,0
2020-09-07,carroll,120,24013,0
2020-09-07,cecil,30,24015,0
2020-09-07,charles,93,24017,0
2020-09-07,dorchester,8,24019,0
2020-09-07,frederick,120,24021,0
2020-09-07,garrett,0,24023,0
2020-09-07,harford,68,24025,0
2020-09-07,howard,112,24027,0
2020-09-07,kent,22,24029,0
2020-09-07,montgomery,786,24031,2
2020-09-07,prince_georges,780,24033,1
2020-09-07,queen_annes,25,24035,0
2020-09-07,somerset,4,24039,0
2020-09-07,st_marys,56,24037,0
2020-09-07,talbot,4,24041,0
2020-09-07,washington,35,24043,0
2020-09-07,wicomico,48,24045,0
2020-09-07,worcester,25,24047,0
2020-09-07,unknown,9,NA,2
2020-09-08,allegany,22,24001,0
2020-09-08,anne_arundel,229,24003,1
2020-09-08,baltimore,585,24005,0
2020-09-08,baltimore_city,450,24510,0
2020-09-08,calvert,27,24009,0
2020-09-08,caroline,3,24011,0
2020-09-08,carroll,120,24013,0
2020-09-08,cecil,30,24015,0
2020-09-08,charles,93,24017,0
2020-09-08,dorchester,8,24019,0
2020-09-08,frederick,120,24021,0
2020-09-08,garrett,0,24023,0
2020-09-08,harford,68,24025,0
2020-09-08,howard,112,24027,0
2020-09-08,kent,22,24029,0
2020-09-08,montgomery,789,24031,3
2020-09-08,prince_georges,780,24033,0
2020-09-08,queen_annes,25,24035,0
2020-09-08,somerset,4,24039,0
2020-09-08,st_marys,56,24037,0
2020-09-08,talbot,4,24041,0
2020-09-08,washington,35,24043,0
2020-09-08,wicomico,48,24045,0
2020-09-08,worcester,25,24047,0
2020-09-08,unknown,8,NA,0
2020-09-09,allegany,22,24001,0
2020-09-09,anne_arundel,229,24003,0
2020-09-09,baltimore,585,24005,0
2020-09-09,baltimore_city,451,24510,1
2020-09-09,calvert,27,24009,0
2020-09-09,caroline,3,24011,0
2020-09-09,carroll,120,24013,0
2020-09-09,cecil,30,24015,0
2020-09-09,charles,93,24017,0
2020-09-09,dorchester,8,24019,0
2020-09-09,frederick,120,24021,0
2020-09-09,garrett,0,24023,0
2020-09-09,harford,68,24025,0
2020-09-09,howard,112,24027,0
2020-09-09,kent,22,24029,0
2020-09-09,montgomery,790,24031,1
2020-09-09,prince_georges,781,24033,1
2020-09-09,queen_annes,25,24035,0
2020-09-09,somerset,4,24039,0
2020-09-09,st_marys,56,24037,0
2020-09-09,talbot,4,24041,0
2020-09-09,washington,35,24043,0
2020-09-09,wicomico,48,24045,0
2020-09-09,worcester,25,24047,0
2020-09-09,unknown,14,NA,6
2020-09-10,allegany,22,24001,0
2020-09-10,anne_arundel,230,24003,1
2020-09-10,baltimore,586,24005,1
2020-09-10,baltimore_city,451,24510,0
2020-09-10,calvert,27,24009,0
2020-09-10,caroline,3,24011,0
2020-09-10,carroll,120,24013,0
2020-09-10,cecil,30,24015,0
2020-09-10,charles,93,24017,0
2020-09-10,dorchester,8,24019,0
2020-09-10,frederick,120,24021,0
2020-09-10,garrett,1,24023,1
2020-09-10,harford,69,24025,1
2020-09-10,howard,113,24027,1
2020-09-10,kent,22,24029,0
2020-09-10,montgomery,792,24031,2
2020-09-10,prince_georges,783,24033,2
2020-09-10,queen_annes,25,24035,0
2020-09-10,somerset,4,24039,0
2020-09-10,st_marys,57,24037,1
2020-09-10,talbot,4,24041,0
2020-09-10,washington,35,24043,0
2020-09-10,wicomico,48,24045,0
2020-09-10,worcester,25,24047,0
2020-09-10,unknown,11,NA,0
2020-09-11,allegany,22,24001,0
2020-09-11,anne_arundel,230,24003,0
2020-09-11,baltimore,586,24005,0
2020-09-11,baltimore_city,454,24510,3
2020-09-11,calvert,27,24009,0
2020-09-11,caroline,3,24011,0
2020-09-11,carroll,120,24013,0
2020-09-11,cecil,30,24015,0
2020-09-11,charles,93,24017,0
2020-09-11,dorchester,9,24019,1
2020-09-11,frederick,120,24021,0
2020-09-11,garrett,1,24023,0
2020-09-11,harford,70,24025,1
2020-09-11,howard,113,24027,0
2020-09-11,kent,22,24029,0
2020-09-11,montgomery,793,24031,1
2020-09-11,prince_georges,784,24033,1
2020-09-11,queen_annes,25,24035,0
2020-09-11,somerset,4,24039,0
2020-09-11,st_marys,57,24037,0
2020-09-11,talbot,4,24041,0
2020-09-11,washington,35,24043,0
2020-09-11,wicomico,48,24045,0
2020-09-11,worcester,25,24047,0
2020-09-11,unknown,10,NA,0
2020-09-12,allegany,22,24001,0
2020-09-12,anne_arundel,229,24003,0
2020-09-12,baltimore,587,24005,1
2020-09-12,baltimore_city,454,24510,0
2020-09-12,calvert,27,24009,0
2020-09-12,caroline,3,24011,0
2020-09-12,carroll,120,24013,0
2020-09-12,cecil,30,24015,0
2020-09-12,charles,93,24017,0
2020-09-12,dorchester,9,24019,0
2020-09-12,frederick,121,24021,1
2020-09-12,garrett,1,24023,0
2020-09-12,harford,71,24025,1
2020-09-12,howard,113,24027,0
2020-09-12,kent,22,24029,0
2020-09-12,montgomery,794,24031,1
2020-09-12,prince_georges,787,24033,3
2020-09-12,queen_annes,25,24035,0
2020-09-12,somerset,4,24039,0
2020-09-12,st_marys,57,24037,0
2020-09-12,talbot,5,24041,1
2020-09-12,washington,35,24043,0
2020-09-12,wicomico,48,24045,0
2020-09-12,worcester,25,24047,0
2020-09-12,unknown,11,NA,1
2020-09-13,allegany,22,24001,0
2020-09-13,anne_arundel,229,24003,0
2020-09-13,baltimore,588,24005,1
2020-09-13,baltimore_city,455,24510,1
2020-09-13,calvert,27,24009,0
2020-09-13,caroline,3,24011,0
2020-09-13,carroll,120,24013,0
2020-09-13,cecil,30,24015,0
2020-09-13,charles,93,24017,0
2020-09-13,dorchester,9,24019,0
2020-09-13,frederick,121,24021,0
2020-09-13,garrett,1,24023,0
2020-09-13,harford,71,24025,0
2020-09-13,howard,113,24027,0
2020-09-13,kent,22,24029,0
2020-09-13,montgomery,794,24031,0
2020-09-13,prince_georges,790,24033,3
2020-09-13,queen_annes,25,24035,0
2020-09-13,somerset,4,24039,0
2020-09-13,st_marys,57,24037,0
2020-09-13,talbot,5,24041,0
2020-09-13,washington,35,24043,0
2020-09-13,wicomico,48,24045,0
2020-09-13,worcester,25,24047,0
2020-09-13,unknown,8,NA,0
2020-09-14,allegany,22,24001,0
2020-09-14,anne_arundel,229,24003,0
2020-09-14,baltimore,589,24005,1
2020-09-14,baltimore_city,455,24510,0
2020-09-14,calvert,27,24009,0
2020-09-14,caroline,3,24011,0
2020-09-14,carroll,120,24013,0
2020-09-14,cecil,30,24015,0
2020-09-14,charles,93,24017,0
2020-09-14,dorchester,9,24019,0
2020-09-14,frederick,121,24021,0
2020-09-14,garrett,1,24023,0
2020-09-14,harford,71,24025,0
2020-09-14,howard,113,24027,0
2020-09-14,kent,22,24029,0
2020-09-14,montgomery,794,24031,0
2020-09-14,prince_georges,790,24033,0
2020-09-14,queen_annes,25,24035,0
2020-09-14,somerset,4,24039,0
2020-09-14,st_marys,57,24037,0
2020-09-14,talbot,5,24041,0
2020-09-14,washington,35,24043,0
2020-09-14,wicomico,48,24045,0
2020-09-14,worcester,25,24047,0
2020-09-14,unknown,8,NA,0
2020-09-15,allegany,22,24001,0
2020-09-15,anne_arundel,229,24003,0
2020-09-15,baltimore,590,24005,1
2020-09-15,baltimore_city,456,24510,1
2020-09-15,calvert,27,24009,0
2020-09-15,caroline,3,24011,0
2020-09-15,carroll,120,24013,0
2020-09-15,cecil,30,24015,0
2020-09-15,charles,93,24017,0
2020-09-15,dorchester,9,24019,0
2020-09-15,frederick,121,24021,0
2020-09-15,garrett,1,24023,0
2020-09-15,harford,71,24025,0
2020-09-15,howard,113,24027,0
2020-09-15,kent,22,24029,0
2020-09-15,montgomery,795,24031,1
2020-09-15,prince_georges,790,24033,0
2020-09-15,queen_annes,25,24035,0
2020-09-15,somerset,4,24039,0
2020-09-15,st_marys,57,24037,0
2020-09-15,talbot,5,24041,0
2020-09-15,washington,35,24043,0
2020-09-15,wicomico,48,24045,0
2020-09-15,worcester,25,24047,0
2020-09-15,unknown,15,NA,7
2020-09-16,allegany,22,24001,0
2020-09-16,anne_arundel,230,24003,1
2020-09-16,baltimore,591,24005,1
2020-09-16,baltimore_city,458,24510,2
2020-09-16,calvert,27,24009,0
2020-09-16,caroline,3,24011,0
2020-09-16,carroll,120,24013,0
2020-09-16,cecil,31,24015,1
2020-09-16,charles,94,24017,1
2020-09-16,dorchester,9,24019,0
2020-09-16,frederick,122,24021,1
2020-09-16,garrett,1,24023,0
2020-09-16,harford,71,24025,0
2020-09-16,howard,113,24027,0
2020-09-16,kent,22,24029,0
2020-09-16,montgomery,795,24031,0
2020-09-16,prince_georges,791,24033,1
2020-09-16,queen_annes,25,24035,0
2020-09-16,somerset,4,24039,0
2020-09-16,st_marys,57,24037,0
2020-09-16,talbot,5,24041,0
2020-09-16,washington,36,24043,1
2020-09-16,wicomico,48,24045,0
2020-09-16,worcester,25,24047,0
2020-09-16,unknown,12,NA,0
2020-09-17,allegany,22,24001,0
2020-09-17,anne_arundel,231,24003,1
2020-09-17,baltimore,591,24005,0
2020-09-17,baltimore_city,460,24510,2
2020-09-17,calvert,27,24009,0
2020-09-17,caroline,3,24011,0
2020-09-17,carroll,120,24013,0
2020-09-17,cecil,31,24015,0
2020-09-17,charles,94,24017,0
2020-09-17,dorchester,10,24019,1
2020-09-17,frederick,122,24021,0
2020-09-17,garrett,1,24023,0
2020-09-17,harford,72,24025,1
2020-09-17,howard,113,24027,0
2020-09-17,kent,22,24029,0
2020-09-17,montgomery,796,24031,1
2020-09-17,prince_georges,794,24033,3
2020-09-17,queen_annes,25,24035,0
2020-09-17,somerset,4,24039,0
2020-09-17,st_marys,57,24037,0
2020-09-17,talbot,5,24041,0
2020-09-17,washington,36,24043,0
2020-09-17,wicomico,48,24045,0
2020-09-17,worcester,25,24047,0
2020-09-17,unknown,8,NA,0
2020-09-18,allegany,22,24001,0
2020-09-18,anne_arundel,231,24003,0
2020-09-18,baltimore,594,24005,3
2020-09-18,baltimore_city,460,24510,0
2020-09-18,calvert,27,24009,0
2020-09-18,caroline,4,24011,1
2020-09-18,carroll,120,24013,0
2020-09-18,cecil,32,24015,1
2020-09-18,charles,95,24017,1
2020-09-18,dorchester,10,24019,0
2020-09-18,frederick,122,24021,0
2020-09-18,garrett,1,24023,0
2020-09-18,harford,72,24025,0
2020-09-18,howard,113,24027,0
2020-09-18,kent,22,24029,0
2020-09-18,montgomery,796,24031,0
2020-09-18,prince_georges,794,24033,0
2020-09-18,queen_annes,25,24035,0
2020-09-18,somerset,4,24039,0
2020-09-18,st_marys,57,24037,0
2020-09-18,talbot,5,24041,0
2020-09-18,washington,36,24043,0
2020-09-18,wicomico,48,24045,0
2020-09-18,worcester,25,24047,0
2020-09-18,unknown,9,NA,1
2020-09-19,allegany,22,24001,0
2020-09-19,anne_arundel,232,24003,1
2020-09-19,baltimore,594,24005,0
2020-09-19,baltimore_city,462,24510,2
2020-09-19,calvert,27,24009,0
2020-09-19,caroline,4,24011,0
2020-09-19,carroll,121,24013,1
2020-09-19,cecil,32,24015,0
2020-09-19,charles,96,24017,1
2020-09-19,dorchester,10,24019,0
2020-09-19,frederick,122,24021,0
2020-09-19,garrett,1,24023,0
2020-09-19,harford,72,24025,0
2020-09-19,howard,114,24027,1
2020-09-19,kent,22,24029,0
2020-09-19,montgomery,797,24031,1
2020-09-19,prince_georges,793,24033,0
2020-09-19,queen_annes,25,24035,0
2020-09-19,somerset,4,24039,0
2020-09-19,st_marys,57,24037,0
2020-09-19,talbot,5,24041,0
2020-09-19,washington,36,24043,0
2020-09-19,wicomico,48,24045,0
2020-09-19,worcester,25,24047,0
2020-09-19,unknown,11,NA,2
2020-09-20,allegany,22,24001,0
2020-09-20,anne_arundel,232,24003,0
2020-09-20,baltimore,596,24005,2
2020-09-20,baltimore_city,464,24510,2
2020-09-20,calvert,27,24009,0
2020-09-20,caroline,4,24011,0
2020-09-20,carroll,121,24013,0
2020-09-20,cecil,32,24015,0
2020-09-20,charles,96,24017,0
2020-09-20,dorchester,10,24019,0
2020-09-20,frederick,122,24021,0
2020-09-20,garrett,1,24023,0
2020-09-20,harford,72,24025,0
2020-09-20,howard,114,24027,0
2020-09-20,kent,22,24029,0
2020-09-20,montgomery,798,24031,1
2020-09-20,prince_georges,793,24033,0
2020-09-20,queen_annes,25,24035,0
2020-09-20,somerset,4,24039,0
2020-09-20,st_marys,57,24037,0
2020-09-20,talbot,5,24041,0
2020-09-20,washington,36,24043,0
2020-09-20,wicomico,48,24045,0
2020-09-20,worcester,25,24047,0
2020-09-20,unknown,9,NA,0
2020-09-21,allegany,22,24001,0
2020-09-21,anne_arundel,232,24003,0
2020-09-21,baltimore,596,24005,0
2020-09-21,baltimore_city,465,24510,1
2020-09-21,calvert,27,24009,0
2020-09-21,caroline,4,24011,0
2020-09-21,carroll,121,24013,0
2020-09-21,cecil,32,24015,0
2020-09-21,charles,97,24017,1
2020-09-21,dorchester,10,24019,0
2020-09-21,frederick,122,24021,0
2020-09-21,garrett,1,24023,0
2020-09-21,harford,72,24025,0
2020-09-21,howard,114,24027,0
2020-09-21,kent,22,24029,0
2020-09-21,montgomery,798,24031,0
2020-09-21,prince_georges,793,24033,0
2020-09-21,queen_annes,25,24035,0
2020-09-21,somerset,4,24039,0
2020-09-21,st_marys,57,24037,0
2020-09-21,talbot,5,24041,0
2020-09-21,washington,37,24043,1
2020-09-21,wicomico,48,24045,0
2020-09-21,worcester,25,24047,0
2020-09-21,unknown,10,NA,1
2020-09-22,allegany,22,24001,0
2020-09-22,anne_arundel,233,24003,1
2020-09-22,baltimore,596,24005,0
2020-09-22,baltimore_city,464,24510,0
2020-09-22,calvert,27,24009,0
2020-09-22,caroline,5,24011,1
2020-09-22,carroll,121,24013,0
2020-09-22,cecil,32,24015,0
2020-09-22,charles,97,24017,0
2020-09-22,dorchester,10,24019,0
2020-09-22,frederick,123,24021,1
2020-09-22,garrett,1,24023,0
2020-09-22,harford,72,24025,0
2020-09-22,howard,116,24027,2
2020-09-22,kent,22,24029,0
2020-09-22,montgomery,801,24031,3
2020-09-22,prince_georges,795,24033,2
2020-09-22,queen_annes,25,24035,0
2020-09-22,somerset,4,24039,0
2020-09-22,st_marys,57,24037,0
2020-09-22,talbot,5,24041,0
2020-09-22,washington,37,24043,0
2020-09-22,wicomico,48,24045,0
2020-09-22,worcester,25,24047,0
2020-09-22,unknown,10,NA,0
2020-09-23,allegany,22,24001,0
2020-09-23,anne_arundel,233,24003,0
2020-09-23,baltimore,597,24005,1
2020-09-23,baltimore_city,465,24510,1
2020-09-23,calvert,27,24009,0
2020-09-23,caroline,5,24011,0
2020-09-23,carroll,121,24013,0
2020-09-23,cecil,32,24015,0
2020-09-23,charles,97,24017,0
2020-09-23,dorchester,10,24019,0
2020-09-23,frederick,124,24021,1
2020-09-23,garrett,1,24023,0
2020-09-23,harford,72,24025,0
2020-09-23,howard,117,24027,1
2020-09-23,kent,22,24029,0
2020-09-23,montgomery,801,24031,0
2020-09-23,prince_georges,798,24033,3
2020-09-23,queen_annes,25,24035,0
2020-09-23,somerset,4,24039,0
2020-09-23,st_marys,57,24037,0
2020-09-23,talbot,6,24041,1
2020-09-23,washington,37,24043,0
2020-09-23,wicomico,48,24045,0
2020-09-23,worcester,25,24047,0
2020-09-23,unknown,10,NA,0
2020-09-24,allegany,22,24001,0
2020-09-24,anne_arundel,234,24003,1
2020-09-24,baltimore,598,24005,1
2020-09-24,baltimore_city,466,24510,1
2020-09-24,calvert,27,24009,0
2020-09-24,caroline,6,24011,1
2020-09-24,carroll,121,24013,0
2020-09-24,cecil,33,24015,1
2020-09-24,charles,98,24017,1
2020-09-24,dorchester,10,24019,0
2020-09-24,frederick,124,24021,0
2020-09-24,garrett,1,24023,0
2020-09-24,harford,72,24025,0
2020-09-24,howard,117,24027,0
2020-09-24,kent,22,24029,0
2020-09-24,montgomery,801,24031,0
2020-09-24,prince_georges,799,24033,1
2020-09-24,queen_annes,25,24035,0
2020-09-24,somerset,4,24039,0
2020-09-24,st_marys,57,24037,0
2020-09-24,talbot,6,24041,0
2020-09-24,washington,37,24043,0
2020-09-24,wicomico,48,24045,0
2020-09-24,worcester,25,24047,0
2020-09-24,unknown,12,NA,2
2020-09-25,allegany,22,24001,0
2020-09-25,anne_arundel,234,24003,0
2020-09-25,baltimore,599,24005,1
2020-09-25,baltimore_city,468,24510,2
2020-09-25,calvert,27,24009,0
2020-09-25,caroline,6,24011,0
2020-09-25,carroll,122,24013,1
2020-09-25,cecil,34,24015,1
2020-09-25,charles,99,24017,1
2020-09-25,dorchester,10,24019,0
2020-09-25,frederick,124,24021,0
2020-09-25,garrett,1,24023,0
2020-09-25,harford,72,24025,0
2020-09-25,howard,117,24027,0
2020-09-25,kent,22,24029,0
2020-09-25,montgomery,802,24031,1
2020-09-25,prince_georges,802,24033,3
2020-09-25,queen_annes,25,24035,0
2020-09-25,somerset,4,24039,0
2020-09-25,st_marys,57,24037,0
2020-09-25,talbot,6,24041,0
2020-09-25,washington,37,24043,0
2020-09-25,wicomico,48,24045,0
2020-09-25,worcester,25,24047,0
2020-09-25,unknown,9,NA,0
2020-09-26,allegany,22,24001,0
2020-09-26,anne_arundel,235,24003,1
2020-09-26,baltimore,599,24005,0
2020-09-26,baltimore_city,469,24510,1
2020-09-26,calvert,27,24009,0
2020-09-26,caroline,7,24011,1
2020-09-26,carroll,123,24013,1
2020-09-26,cecil,34,24015,0
2020-09-26,charles,99,24017,0
2020-09-26,dorchester,10,24019,0
2020-09-26,frederick,124,24021,0
2020-09-26,garrett,1,24023,0
2020-09-26,harford,72,24025,0
2020-09-26,howard,116,24027,0
2020-09-26,kent,22,24029,0
2020-09-26,montgomery,804,24031,2
2020-09-26,prince_georges,804,24033,2
2020-09-26,queen_annes,25,24035,0
2020-09-26,somerset,4,24039,0
2020-09-26,st_marys,57,24037,0
2020-09-26,talbot,6,24041,0
2020-09-26,washington,37,24043,0
2020-09-26,wicomico,48,24045,0
2020-09-26,worcester,25,24047,0
2020-09-26,unknown,10,NA,1
2020-09-27,allegany,22,24001,0
2020-09-27,anne_arundel,236,24003,1
2020-09-27,baltimore,600,24005,1
2020-09-27,baltimore_city,469,24510,0
2020-09-27,calvert,27,24009,0
2020-09-27,caroline,7,24011,0
2020-09-27,carroll,123,24013,0
2020-09-27,cecil,34,24015,0
2020-09-27,charles,99,24017,0
2020-09-27,dorchester,10,24019,0
2020-09-27,frederick,124,24021,0
2020-09-27,garrett,1,24023,0
2020-09-27,harford,72,24025,0
2020-09-27,howard,116,24027,0
2020-09-27,kent,22,24029,0
2020-09-27,montgomery,804,24031,0
2020-09-27,prince_georges,804,24033,0
2020-09-27,queen_annes,25,24035,0
2020-09-27,somerset,5,24039,1
2020-09-27,st_marys,57,24037,0
2020-09-27,talbot,6,24041,0
2020-09-27,washington,37,24043,0
2020-09-27,wicomico,48,24045,0
2020-09-27,worcester,26,24047,1
2020-09-27,unknown,16,NA,6
2020-09-28,allegany,23,24001,1
2020-09-28,anne_arundel,236,24003,0
2020-09-28,baltimore,603,24005,3
2020-09-28,baltimore_city,469,24510,0
2020-09-28,calvert,27,24009,0
2020-09-28,caroline,7,24011,0
2020-09-28,carroll,123,24013,0
2020-09-28,cecil,34,24015,0
2020-09-28,charles,99,24017,0
2020-09-28,dorchester,10,24019,0
2020-09-28,frederick,125,24021,1
2020-09-28,garrett,1,24023,0
2020-09-28,harford,72,24025,0
2020-09-28,howard,116,24027,0
2020-09-28,kent,22,24029,0
2020-09-28,montgomery,807,24031,3
2020-09-28,prince_georges,805,24033,1
2020-09-28,queen_annes,25,24035,0
2020-09-28,somerset,5,24039,0
2020-09-28,st_marys,57,24037,0
2020-09-28,talbot,6,24041,0
2020-09-28,washington,37,24043,0
2020-09-28,wicomico,48,24045,0
2020-09-28,worcester,26,24047,0
2020-09-28,unknown,10,NA,0
2020-09-29,allegany,23,24001,0
2020-09-29,anne_arundel,236,24003,0
2020-09-29,baltimore,607,24005,4
2020-09-29,baltimore_city,468,24510,0
2020-09-29,calvert,27,24009,0
2020-09-29,caroline,7,24011,0
2020-09-29,carroll,123,24013,0
2020-09-29,cecil,34,24015,0
2020-09-29,charles,99,24017,0
2020-09-29,dorchester,10,24019,0
2020-09-29,frederick,125,24021,0
2020-09-29,garrett,1,24023,0
2020-09-29,harford,72,24025,0
2020-09-29,howard,116,24027,0
2020-09-29,kent,22,24029,0
2020-09-29,montgomery,808,24031,1
2020-09-29,prince_georges,805,24033,0
2020-09-29,queen_annes,25,24035,0
2020-09-29,somerset,5,24039,0
2020-09-29,st_marys,57,24037,0
2020-09-29,talbot,6,24041,0
2020-09-29,washington,38,24043,1
2020-09-29,wicomico,48,24045,0
2020-09-29,worcester,26,24047,0
2020-09-29,unknown,14,NA,4
2020-09-30,allegany,23,24001,0
2020-09-30,anne_arundel,238,24003,2
2020-09-30,baltimore,609,24005,2
2020-09-30,baltimore_city,469,24510,1
2020-09-30,calvert,27,24009,0
2020-09-30,caroline,7,24011,0
2020-09-30,carroll,123,24013,0
2020-09-30,cecil,34,24015,0
2020-09-30,charles,99,24017,0
2020-09-30,dorchester,10,24019,0
2020-09-30,frederick,125,24021,0
2020-09-30,garrett,1,24023,0
2020-09-30,harford,72,24025,0
2020-09-30,howard,116,24027,0
2020-09-30,kent,22,24029,0
2020-09-30,montgomery,809,24031,1
2020-09-30,prince_georges,805,24033,0
2020-09-30,queen_annes,25,24035,0
2020-09-30,somerset,5,24039,0
2020-09-30,st_marys,57,24037,0
2020-09-30,talbot,6,24041,0
2020-09-30,washington,39,24043,1
2020-09-30,wicomico,48,24045,0
2020-09-30,worcester,26,24047,0
2020-09-30,unknown,10,NA,0
2020-10-01,allegany,23,24001,0
2020-10-01,anne_arundel,239,24003,1
2020-10-01,baltimore,609,24005,0
2020-10-01,baltimore_city,469,24510,0
2020-10-01,calvert,27,24009,0
2020-10-01,caroline,7,24011,0
2020-10-01,carroll,123,24013,0
2020-10-01,cecil,34,24015,0
2020-10-01,charles,99,24017,0
2020-10-01,dorchester,10,24019,0
2020-10-01,frederick,125,24021,0
2020-10-01,garrett,1,24023,0
2020-10-01,harford,72,24025,0
2020-10-01,howard,116,24027,0
2020-10-01,kent,22,24029,0
2020-10-01,montgomery,810,24031,1
2020-10-01,prince_georges,805,24033,0
2020-10-01,queen_annes,25,24035,0
2020-10-01,somerset,5,24039,0
2020-10-01,st_marys,57,24037,0
2020-10-01,talbot,6,24041,0
2020-10-01,washington,39,24043,0
2020-10-01,wicomico,49,24045,1
2020-10-01,worcester,27,24047,1
2020-10-01,unknown,6,NA,0
2020-10-02,allegany,23,24001,0
2020-10-02,anne_arundel,240,24003,1
2020-10-02,baltimore,609,24005,0
2020-10-02,baltimore_city,469,24510,0
2020-10-02,calvert,27,24009,0
2020-10-02,caroline,7,24011,0
2020-10-02,carroll,123,24013,0
2020-10-02,cecil,34,24015,0
2020-10-02,charles,99,24017,0
2020-10-02,dorchester,10,24019,0
2020-10-02,frederick,125,24021,0
2020-10-02,garrett,1,24023,0
2020-10-02,harford,72,24025,0
2020-10-02,howard,116,24027,0
2020-10-02,kent,22,24029,0
2020-10-02,montgomery,811,24031,1
2020-10-02,prince_georges,804,24033,0
2020-10-02,queen_annes,25,24035,0
2020-10-02,somerset,5,24039,0
2020-10-02,st_marys,57,24037,0
2020-10-02,talbot,6,24041,0
2020-10-02,washington,39,24043,0
2020-10-02,wicomico,49,24045,0
2020-10-02,worcester,28,24047,1
2020-10-02,unknown,5,NA,0
2020-10-03,allegany,23,24001,0
2020-10-03,anne_arundel,240,24003,0
2020-10-03,baltimore,609,24005,0
2020-10-03,baltimore_city,469,24510,0
2020-10-03,calvert,27,24009,0
2020-10-03,caroline,7,24011,0
2020-10-03,carroll,123,24013,0
2020-10-03,cecil,34,24015,0
2020-10-03,charles,99,24017,0
2020-10-03,dorchester,10,24019,0
2020-10-03,frederick,125,24021,0
2020-10-03,garrett,1,24023,0
2020-10-03,harford,72,24025,0
2020-10-03,howard,117,24027,1
2020-10-03,kent,22,24029,0
2020-10-03,montgomery,809,24031,0
2020-10-03,prince_georges,805,24033,1
2020-10-03,queen_annes,25,24035,0
2020-10-03,somerset,4,24039,0
2020-10-03,st_marys,57,24037,0
2020-10-03,talbot,6,24041,0
2020-10-03,washington,39,24043,0
2020-10-03,wicomico,49,24045,0
2020-10-03,worcester,29,24047,1
2020-10-03,unknown,12,NA,7
2020-10-04,allegany,23,24001,0
2020-10-04,anne_arundel,240,24003,0
2020-10-04,baltimore,611,24005,2
2020-10-04,baltimore_city,469,24510,0
2020-10-04,calvert,27,24009,0
2020-10-04,caroline,7,24011,0
2020-10-04,carroll,123,24013,0
2020-10-04,cecil,34,24015,0
2020-10-04,charles,99,24017,0
2020-10-04,dorchester,10,24019,0
2020-10-04,frederick,125,24021,0
2020-10-04,garrett,1,24023,0
2020-10-04,harford,72,24025,0
2020-10-04,howard,117,24027,0
2020-10-04,kent,22,24029,0
2020-10-04,montgomery,809,24031,0
2020-10-04,prince_georges,807,24033,2
2020-10-04,queen_annes,25,24035,0
2020-10-04,somerset,4,24039,0
2020-10-04,st_marys,58,24037,1
2020-10-04,talbot,6,24041,0
2020-10-04,washington,39,24043,0
2020-10-04,wicomico,49,24045,0
2020-10-04,worcester,29,24047,0
2020-10-04,unknown,8,NA,0
2020-10-05,allegany,23,24001,0
2020-10-05,anne_arundel,240,24003,0
2020-10-05,baltimore,611,24005,0
2020-10-05,baltimore_city,469,24510,0
2020-10-05,calvert,27,24009,0
2020-10-05,caroline,7,24011,0
2020-10-05,carroll,123,24013,0
2020-10-05,cecil,34,24015,0
2020-10-05,charles,99,24017,0
2020-10-05,dorchester,10,24019,0
2020-10-05,frederick,125,24021,0
2020-10-05,garrett,1,24023,0
2020-10-05,harford,72,24025,0
2020-10-05,howard,117,24027,0
2020-10-05,kent,22,24029,0
2020-10-05,montgomery,810,24031,1
2020-10-05,prince_georges,807,24033,0
2020-10-05,queen_annes,25,24035,0
2020-10-05,somerset,4,24039,0
2020-10-05,st_marys,58,24037,0
2020-10-05,talbot,6,24041,0
2020-10-05,washington,40,24043,1
2020-10-05,wicomico,49,24045,0
2020-10-05,worcester,29,24047,0
2020-10-05,unknown,9,NA,1
2020-10-06,allegany,23,24001,0
2020-10-06,anne_arundel,240,24003,0
2020-10-06,baltimore,614,24005,3
2020-10-06,baltimore_city,469,24510,0
2020-10-06,calvert,27,24009,0
2020-10-06,caroline,7,24011,0
2020-10-06,carroll,123,24013,0
2020-10-06,cecil,34,24015,0
2020-10-06,charles,99,24017,0
2020-10-06,dorchester,10,24019,0
2020-10-06,frederick,125,24021,0
2020-10-06,garrett,1,24023,0
2020-10-06,harford,72,24025,0
2020-10-06,howard,117,24027,0
2020-10-06,kent,22,24029,0
2020-10-06,montgomery,810,24031,0
2020-10-06,prince_georges,808,24033,1
2020-10-06,queen_annes,25,24035,0
2020-10-06,somerset,4,24039,0
2020-10-06,st_marys,58,24037,0
2020-10-06,talbot,6,24041,0
2020-10-06,washington,41,24043,1
2020-10-06,wicomico,49,24045,0
2020-10-06,worcester,29,24047,0
2020-10-06,unknown,10,NA,1
2020-10-07,allegany,23,24001,0
2020-10-07,anne_arundel,242,24003,2
2020-10-07,baltimore,616,24005,2
