date,county,fips,daily,average
2020-08-18,carroll,24013,0.0127,0.0125
2020-08-18,cecil,24015,0,0.0175
2020-08-18,charles,24017,0.07769999999999999,0.0397
2020-08-18,dorchester,24019,0.029900000000000003,0.0383
2020-08-18,frederick,24021,0.0219,0.0207
2020-08-18,garrett,24023,0.0189,0.0187
2020-08-18,harford,24025,0.039,0.0323
2020-08-18,howard,24027,0.0329,0.0287
2020-08-18,kent,24029,0,0.0108
2020-08-18,montgomery,24031,0.0322,0.0276
2020-08-18,prince_georges,24033,0.060700000000000004,0.0528
2020-08-18,queen_annes,24035,0.0435,0.0444
2020-08-18,somerset,24039,0.0085,0.0108
2020-08-18,st_marys,24037,0.0144,0.025699999999999997
2020-08-18,talbot,24041,0.0545,0.0278
2020-08-18,washington,24043,0.021,0.0274
2020-08-18,wicomico,24045,0.0182,0.022799999999999997
2020-08-18,worcester,24047,0.0495,0.0322
2020-08-19,allegany,24001,0.0429,0.0287
2020-08-19,anne_arundel,24003,0.0291,0.0265
2020-08-19,baltimore,24005,0.043899999999999995,0.0347
2020-08-19,baltimore_city,24510,0.0501,0.0384
2020-08-19,calvert,24009,0.0349,0.0161
2020-08-19,caroline,24011,0.0545,0.0242
2020-08-19,carroll,24013,0.0124,0.013300000000000001
2020-08-19,cecil,24015,0.0060999999999999995,0.0152
2020-08-19,charles,24017,0.0535,0.0433
2020-08-19,dorchester,24019,0.0741,0.0446
2020-08-19,frederick,24021,0.028399999999999998,0.0216
2020-08-19,garrett,24023,0,0.015300000000000001
2020-08-19,harford,24025,0.0387,0.0321
2020-08-19,howard,24027,0.0245,0.026600000000000002
2020-08-19,kent,24029,0.0137,0.0106
2020-08-19,montgomery,24031,0.0215,0.0268
2020-08-19,prince_georges,24033,0.061500000000000006,0.0524
2020-08-19,queen_annes,24035,0.041100000000000005,0.0433
2020-08-19,somerset,24039,0.11109999999999999,0.026699999999999998
2020-08-19,st_marys,24037,0.0070999999999999995,0.022099999999999998
2020-08-19,talbot,24041,0.0189,0.0265
2020-08-19,washington,24043,0.0264,0.0264
2020-08-19,wicomico,24045,0.0839,0.0304
2020-08-19,worcester,24047,0.0127,0.0308
2020-08-20,allegany,24001,0.013500000000000002,0.0242
2020-08-20,anne_arundel,24003,0.028900000000000002,0.026000000000000002
2020-08-20,baltimore,24005,0.045,0.036000000000000004
2020-08-20,baltimore_city,24510,0.0381,0.0401
2020-08-20,calvert,24009,0.0263,0.0187
2020-08-20,caroline,24011,0.011899999999999999,0.025
2020-08-20,carroll,24013,0.01,0.0127
2020-08-20,cecil,24015,0.0183,0.016200000000000003
2020-08-20,charles,24017,0.0329,0.042199999999999994
2020-08-20,dorchester,24019,0.058499999999999996,0.0467
2020-08-20,frederick,24021,0.0229,0.0212
2020-08-20,garrett,24023,0.0079,0.0096
2020-08-20,harford,24025,0.0329,0.0349
2020-08-20,howard,24027,0.0325,0.0278
2020-08-20,kent,24029,0,0.0106
2020-08-20,montgomery,24031,0.027200000000000002,0.0275
2020-08-20,prince_georges,24033,0.0444,0.050300000000000004
2020-08-20,queen_annes,24035,0.0217,0.039
2020-08-20,somerset,24039,0.07690000000000001,0.037599999999999995
2020-08-20,st_marys,24037,0.0132,0.02
2020-08-20,talbot,24041,0.0215,0.024900000000000002
2020-08-20,washington,24043,0.037000000000000005,0.0279
2020-08-20,wicomico,24045,0.0632,0.037200000000000004
2020-08-20,worcester,24047,0.042300000000000004,0.0345
2020-08-21,allegany,24001,0.009000000000000001,0.0172
2020-08-21,anne_arundel,24003,0.0325,0.026600000000000002
2020-08-21,baltimore,24005,0.0349,0.0353
2020-08-21,baltimore_city,24510,0.0317,0.0364
2020-08-21,calvert,24009,0.0118,0.0189
2020-08-21,caroline,24011,0,0.0215
2020-08-21,carroll,24013,0.004699999999999999,0.0095
2020-08-21,cecil,24015,0.0209,0.0137
2020-08-21,charles,24017,0.0298,0.0395
2020-08-21,dorchester,24019,0.0466,0.05
2020-08-21,frederick,24021,0.0187,0.020099999999999996
2020-08-21,garrett,24023,0.0032,0.01
2020-08-21,harford,24025,0.0297,0.034300000000000004
2020-08-21,howard,24027,0.0173,0.025699999999999997
2020-08-21,kent,24029,0.03,0.0149
2020-08-21,montgomery,24031,0.0192,0.025099999999999997
2020-08-21,prince_georges,24033,0.0391,0.0466
2020-08-21,queen_annes,24035,0.0377,0.032799999999999996
2020-08-21,somerset,24039,0.0727,0.0461
2020-08-21,st_marys,24037,0.0173,0.0165
2020-08-21,talbot,24041,0.0288,0.0264
2020-08-21,washington,24043,0.0379,0.0287
2020-08-21,wicomico,24045,0.0231,0.035
2020-08-21,worcester,24047,0.0044,0.030899999999999997
2020-08-22,allegany,24001,0.0092,0.0169
2020-08-22,anne_arundel,24003,0.0294,0.0286
2020-08-22,baltimore,24005,0.0318,0.0354
2020-08-22,baltimore_city,24510,0.0275,0.0359
2020-08-22,calvert,24009,0.012,0.0196
2020-08-22,caroline,24011,0.0464,0.0254
2020-08-22,carroll,24013,0.0152,0.0101
2020-08-22,cecil,24015,0.011000000000000001,0.0138
2020-08-22,charles,24017,0.048600000000000004,0.0409
2020-08-22,dorchester,24019,0.0123,0.0458
2020-08-22,frederick,24021,0.011399999999999999,0.019299999999999998
2020-08-22,garrett,24023,0,0.006500000000000001
2020-08-22,harford,24025,0.0276,0.0318
2020-08-22,howard,24027,0.0181,0.024399999999999998
2020-08-22,kent,24029,0,0.0118
2020-08-22,montgomery,24031,0.0213,0.0239
2020-08-22,prince_georges,24033,0.0452,0.0461
2020-08-22,queen_annes,24035,0.026699999999999998,0.0353
2020-08-22,somerset,24039,0.0264,0.047
2020-08-22,st_marys,24037,0.009300000000000001,0.015700000000000002
2020-08-22,talbot,24041,0.0361,0.0265
2020-08-22,washington,24043,0.0233,0.026699999999999998
2020-08-22,wicomico,24045,0.0308,0.038
2020-08-22,worcester,24047,0.0695,0.0346
2020-08-23,allegany,24001,0.0409,0.019799999999999998
2020-08-23,anne_arundel,24003,0.024700000000000003,0.0288
2020-08-23,baltimore,24005,0.0353,0.0365
2020-08-23,baltimore_city,24510,0.0255,0.0356
2020-08-23,calvert,24009,0.0088,0.0183
2020-08-23,caroline,24011,0.0323,0.028900000000000002
2020-08-23,carroll,24013,0.024900000000000002,0.012199999999999999
2020-08-23,cecil,24015,0.035699999999999996,0.0167
2020-08-23,charles,24017,0.0373,0.0425
2020-08-23,dorchester,24019,0.037000000000000005,0.0432
2020-08-23,frederick,24021,0.026600000000000002,0.02
2020-08-23,garrett,24023,0,0.0043
2020-08-23,harford,24025,0.0431,0.0335
2020-08-23,howard,24027,0.0268,0.0245
2020-08-23,kent,24029,0.0217,0.0128
2020-08-23,montgomery,24031,0.0256,0.024300000000000002
2020-08-23,prince_georges,24033,0.0334,0.0447
2020-08-23,queen_annes,24035,0.022099999999999998,0.0317
2020-08-23,somerset,24039,0.0139,0.0475
2020-08-23,st_marys,24037,0.0121,0.0143
2020-08-23,talbot,24041,0.0596,0.033
2020-08-23,washington,24043,0.0353,0.0276
2020-08-23,wicomico,24045,0.0392,0.04
2020-08-23,worcester,24047,0.036000000000000004,0.0345
2020-08-24,allegany,24001,0.0263,0.022400000000000003
2020-08-24,anne_arundel,24003,0.0297,0.030299999999999997
2020-08-24,baltimore,24005,0.0346,0.037599999999999995
2020-08-24,baltimore_city,24510,0.0431,0.0388
2020-08-24,calvert,24009,0.023,0.0195
2020-08-24,caroline,24011,0.015700000000000002,0.025699999999999997
2020-08-24,carroll,24013,0.0103,0.0127
2020-08-24,cecil,24015,0.028300000000000002,0.0172
2020-08-24,charles,24017,0.0492,0.047
2020-08-24,dorchester,24019,0.0070999999999999995,0.038
2020-08-24,frederick,24021,0.025699999999999997,0.022099999999999998
2020-08-24,garrett,24023,0,0.0043
2020-08-24,harford,24025,0.0352,0.0352
2020-08-24,howard,24027,0.0313,0.0262
2020-08-24,kent,24029,0,0.009300000000000001
2020-08-24,montgomery,24031,0.0215,0.0241
2020-08-24,prince_georges,24033,0.0484,0.0475
2020-08-24,queen_annes,24035,0.0191,0.030299999999999997
2020-08-24,somerset,24039,0.016399999999999998,0.046900000000000004
2020-08-24,st_marys,24037,0.0273,0.0144
2020-08-24,talbot,24041,0.047,0.0383
2020-08-24,washington,24043,0.0152,0.027999999999999997
2020-08-24,wicomico,24045,0.011899999999999999,0.0384
2020-08-24,worcester,24047,0.0223,0.0341
2020-08-25,allegany,24001,0.045,0.026699999999999998
2020-08-25,anne_arundel,24003,0.0382,0.0296
2020-08-25,baltimore,24005,0.0231,0.0349
2020-08-25,baltimore_city,24510,0.0318,0.0368
2020-08-25,calvert,24009,0.015300000000000001,0.0189
2020-08-25,caroline,24011,0.0095,0.0242
2020-08-25,carroll,24013,0.0227,0.0141
2020-08-25,cecil,24015,0.0348,0.0222
2020-08-25,charles,24017,0.057300000000000004,0.0443
2020-08-25,dorchester,24019,0,0.0337
2020-08-25,frederick,24021,0.023700000000000002,0.022400000000000003
2020-08-25,garrett,24023,0,0.0016
2020-08-25,harford,24025,0.02,0.0325
2020-08-25,howard,24027,0.0335,0.0263
2020-08-25,kent,24029,0.035699999999999996,0.0146
2020-08-25,montgomery,24031,0.030299999999999997,0.023799999999999998
2020-08-25,prince_georges,24033,0.067,0.0482
2020-08-25,queen_annes,24035,0.0443,0.0304
2020-08-25,somerset,24039,0.087,0.0593
2020-08-25,st_marys,24037,0.0053,0.0131
2020-08-25,talbot,24041,0.055,0.038599999999999995
2020-08-25,washington,24043,0.0172,0.0275
2020-08-25,wicomico,24045,0.0333,0.0405
2020-08-25,worcester,24047,0.07690000000000001,0.0378
2020-08-26,allegany,24001,0.0083,0.0218
2020-08-26,anne_arundel,24003,0.045599999999999995,0.0318
2020-08-26,baltimore,24005,0.0635,0.0375
2020-08-26,baltimore_city,24510,0.0437,0.0362
2020-08-26,calvert,24009,0.0444,0.020099999999999996
2020-08-26,caroline,24011,0.030299999999999997,0.0208
2020-08-26,carroll,24013,0.0191,0.0151
2020-08-26,cecil,24015,0,0.021400000000000002
2020-08-26,charles,24017,0.054299999999999994,0.0444
2020-08-26,dorchester,24019,0,0.0231
2020-08-26,frederick,24021,0.0484,0.0252
2020-08-26,garrett,24023,0,0.0016
2020-08-26,harford,24025,0.0341,0.0318
2020-08-26,howard,24027,0.036699999999999997,0.027999999999999997
2020-08-26,kent,24029,0.0172,0.0151
2020-08-26,montgomery,24031,0.023399999999999997,0.0241
2020-08-26,prince_georges,24033,0.051,0.0467
2020-08-26,queen_annes,24035,0.0196,0.0274
2020-08-26,somerset,24039,0.0208,0.0464
2020-08-26,st_marys,24037,0.0219,0.015300000000000001
2020-08-26,talbot,24041,0.0167,0.0383
2020-08-26,washington,24043,0.0375,0.028900000000000002
2020-08-26,wicomico,24045,0.053099999999999994,0.036000000000000004
2020-08-26,worcester,24047,0.0559,0.044000000000000004
2020-08-27,allegany,24001,0.020499999999999997,0.0227
2020-08-27,anne_arundel,24003,0.0365,0.0327
2020-08-27,baltimore,24005,0.053899999999999997,0.0383
2020-08-27,baltimore_city,24510,0.0327,0.0361
2020-08-27,calvert,24009,0.0109,0.0179
2020-08-27,caroline,24011,0.11630000000000001,0.0341
2020-08-27,carroll,24013,0.009399999999999999,0.015
2020-08-27,cecil,24015,0.0078000000000000005,0.019799999999999998
2020-08-27,charles,24017,0.026600000000000002,0.0436
2020-08-27,dorchester,24019,0.049400000000000006,0.0212
2020-08-27,frederick,24021,0.0155,0.024300000000000002
2020-08-27,garrett,24023,0.0323,0.0051
2020-08-27,harford,24025,0.0319,0.0317
2020-08-27,howard,24027,0.0098,0.0248
2020-08-27,kent,24029,0.09300000000000001,0.028399999999999998
2020-08-27,montgomery,24031,0.0235,0.0236
2020-08-27,prince_georges,24033,0.0381,0.045700000000000005
2020-08-27,queen_annes,24035,0.024,0.0278
2020-08-27,somerset,24039,0.0421,0.0421
2020-08-27,st_marys,24037,0.0074,0.0144
2020-08-27,talbot,24041,0.0206,0.0382
2020-08-27,washington,24043,0.0223,0.0268
2020-08-27,wicomico,24045,0.055099999999999996,0.0344
2020-08-27,worcester,24047,0.09910000000000001,0.052300000000000006
2020-08-28,allegany,24001,0.0141,0.0246
2020-08-28,anne_arundel,24003,0.0277,0.032
2020-08-28,baltimore,24005,0.030299999999999997,0.037599999999999995
2020-08-28,baltimore_city,24510,0.022400000000000003,0.0351
2020-08-28,calvert,24009,0.022000000000000002,0.0194
2020-08-28,caroline,24011,0.04,0.039900000000000005
2020-08-28,carroll,24013,0.0092,0.0158
2020-08-28,cecil,24015,0.0042,0.0175
2020-08-28,charles,24017,0.0458,0.046
2020-08-28,dorchester,24019,0.052300000000000006,0.0218
2020-08-28,frederick,24021,0.015300000000000001,0.023799999999999998
2020-08-28,garrett,24023,0.0034000000000000002,0.0051
2020-08-28,harford,24025,0.0285,0.0316
2020-08-28,howard,24027,0.0226,0.0256
2020-08-28,kent,24029,0,0.0241
2020-08-28,montgomery,24031,0.0233,0.0242
2020-08-28,prince_georges,24033,0.0483,0.0471
2020-08-28,queen_annes,24035,0.04650000000000001,0.0291
2020-08-28,somerset,24039,0.016399999999999998,0.0339
2020-08-28,st_marys,24037,0.0079,0.013000000000000001
2020-08-28,talbot,24041,0.0132,0.0359
2020-08-28,washington,24043,0.0072,0.022400000000000003
2020-08-28,wicomico,24045,0.054900000000000004,0.0382
2020-08-28,worcester,24047,0.029300000000000003,0.056600000000000004
2020-08-29,allegany,24001,0.013500000000000002,0.0252
2020-08-29,anne_arundel,24003,0.0336,0.032400000000000005
2020-08-29,baltimore,24005,0.042300000000000004,0.0395
2020-08-29,baltimore_city,24510,0.0275,0.0356
2020-08-29,calvert,24009,0.0181,0.0203
2020-08-29,caroline,24011,0.0496,0.041299999999999996
2020-08-29,carroll,24013,0.0179,0.016200000000000003
2020-08-29,cecil,24015,0.038900000000000004,0.021400000000000002
2020-08-29,charles,24017,0.0432,0.0451
2020-08-29,dorchester,24019,0.0583,0.027000000000000003
2020-08-29,frederick,24021,0.024,0.025699999999999997
2020-08-29,garrett,24023,0,0.0051
2020-08-29,harford,24025,0.043,0.0338
2020-08-29,howard,24027,0.026600000000000002,0.026699999999999998
2020-08-29,kent,24029,0.0058,0.025
2020-08-29,montgomery,24031,0.020099999999999996,0.024
2020-08-29,prince_georges,24033,0.051399999999999994,0.0479
2020-08-29,queen_annes,24035,0.0633,0.0336
2020-08-29,somerset,24039,0.0166,0.0327
2020-08-29,st_marys,24037,0.0268,0.0154
2020-08-29,talbot,24041,0.0365,0.0359
2020-08-29,washington,24043,0.0438,0.0245
2020-08-29,wicomico,24045,0.030600000000000002,0.038599999999999995
2020-08-29,worcester,24047,0.0301,0.0512
2020-08-30,allegany,24001,0.0059,0.0202
2020-08-30,anne_arundel,24003,0.0317,0.0336
2020-08-30,baltimore,24005,0.0332,0.0385
2020-08-30,baltimore_city,24510,0.0139,0.0339
2020-08-30,calvert,24009,0.016399999999999998,0.021400000000000002
2020-08-30,caroline,24011,0.0417,0.042699999999999995
2020-08-30,carroll,24013,0.012199999999999999,0.014199999999999999
2020-08-30,cecil,24015,0.030600000000000002,0.0208
2020-08-30,charles,24017,0.055999999999999994,0.0478
2020-08-30,dorchester,24019,0.037000000000000005,0.027000000000000003
2020-08-30,frederick,24021,0.024399999999999998,0.0259
2020-08-30,garrett,24023,0,0.0051
2020-08-30,harford,24025,0.023,0.030899999999999997
2020-08-30,howard,24027,0.021,0.026000000000000002
2020-08-30,kent,24029,0.0187,0.0245
2020-08-30,montgomery,24031,0.0268,0.0241
2020-08-30,prince_georges,24033,0.026000000000000002,0.046900000000000004
2020-08-30,queen_annes,24035,0.0484,0.036000000000000004
2020-08-30,somerset,24039,0,0.0305
2020-08-30,st_marys,24037,0.0174,0.016200000000000003
2020-08-30,talbot,24041,0.027200000000000002,0.0322
2020-08-30,washington,24043,0.023700000000000002,0.0226
2020-08-30,wicomico,24045,0.0223,0.0361
2020-08-30,worcester,24047,0.041299999999999996,0.051699999999999996
2020-08-31,allegany,24001,0.0239,0.0199
2020-08-31,anne_arundel,24003,0.0322,0.0341
2020-08-31,baltimore,24005,0.038,0.038599999999999995
2020-08-31,baltimore_city,24510,0.0166,0.030899999999999997
2020-08-31,calvert,24009,0.009899999999999999,0.0195
2020-08-31,caroline,24011,0.0541,0.0481
2020-08-31,carroll,24013,0.0384,0.0174
2020-08-31,cecil,24015,0.026099999999999998,0.0204
2020-08-31,charles,24017,0.036699999999999997,0.045700000000000005
2020-08-31,dorchester,24019,0.0354,0.031
2020-08-31,frederick,24021,0.0297,0.026600000000000002
2020-08-31,garrett,24023,0,0.0051
2020-08-31,harford,24025,0.0297,0.0302
2020-08-31,howard,24027,0.0209,0.0241
2020-08-31,kent,24029,0.0068000000000000005,0.0255
2020-08-31,montgomery,24031,0.0254,0.024700000000000003
2020-08-31,prince_georges,24033,0.0264,0.0437
2020-08-31,queen_annes,24035,0.06280000000000001,0.0434
2020-08-31,somerset,24039,0.021099999999999997,0.0313
2020-08-31,st_marys,24037,0.0103,0.014199999999999999
2020-08-31,talbot,24041,0.009399999999999999,0.0269
2020-08-31,washington,24043,0.013300000000000001,0.0222
2020-08-31,wicomico,24045,0.065,0.0435
2020-08-31,worcester,24047,0.0964,0.0638
2020-09-01,allegany,24001,0.0625,0.0217
2020-09-01,anne_arundel,24003,0.0276,0.0329
2020-09-01,baltimore,24005,0.0741,0.045599999999999995
2020-09-01,baltimore_city,24510,0.0408,0.0322
2020-09-01,calvert,24009,0.0286,0.0216
2020-09-01,caroline,24011,0.0385,0.0508
2020-09-01,carroll,24013,0.0175,0.0181
2020-09-01,cecil,24015,0.0297,0.0197
2020-09-01,charles,24017,0.0313,0.0425
2020-09-01,dorchester,24019,0.0286,0.0366
2020-09-01,frederick,24021,0.0178,0.024900000000000002
2020-09-01,garrett,24023,0,0.0051
2020-09-01,harford,24025,0.0649,0.0365
2020-09-01,howard,24027,0.0349,0.024399999999999998
2020-09-01,kent,24029,0.035699999999999996,0.0253
2020-09-01,montgomery,24031,0.0365,0.0256
2020-09-01,prince_georges,24033,0.0705,0.044500000000000005
2020-09-01,queen_annes,24035,0.0116,0.0387
2020-09-01,somerset,24039,0,0.0171
2020-09-01,st_marys,24037,0.0194,0.0163
2020-09-01,talbot,24041,0,0.0187
2020-09-01,washington,24043,0.022099999999999998,0.0236
2020-09-01,wicomico,24045,0.0658,0.0478
2020-09-01,worcester,24047,0.12279999999999999,0.0688
2020-09-02,allegany,24001,0.011200000000000002,0.0223
2020-09-02,anne_arundel,24003,0.0608,0.035
2020-09-02,baltimore,24005,0.0541,0.044199999999999996
2020-09-02,baltimore_city,24510,0.0292,0.0304
2020-09-02,calvert,24009,0.06849999999999999,0.027000000000000003
2020-09-02,caroline,24011,0.1343,0.06559999999999999
2020-09-02,carroll,24013,0.0401,0.0208
2020-09-02,cecil,24015,0.09179999999999999,0.032799999999999996
2020-09-02,charles,24017,0.042,0.039900000000000005
2020-09-02,dorchester,24019,0,0.036699999999999997
2020-09-02,frederick,24021,0.0215,0.0212
2020-09-02,garrett,24023,0,0.0051
2020-09-02,harford,24025,0.052000000000000005,0.0397
2020-09-02,howard,24027,0.024,0.0227
2020-09-02,kent,24029,0.0141,0.024900000000000002
2020-09-02,montgomery,24031,0.0344,0.027200000000000002
2020-09-02,prince_georges,24033,0.0482,0.0441
2020-09-02,queen_annes,24035,0.0444,0.0432
2020-09-02,somerset,24039,0.125,0.032
2020-09-02,st_marys,24037,0.0084,0.013999999999999999
2020-09-02,talbot,24041,0.0526,0.0229
2020-09-02,washington,24043,0.063,0.0275
2020-09-02,wicomico,24045,0.0233,0.042300000000000004
2020-09-02,worcester,24047,0.1636,0.0839
2020-09-03,allegany,24001,0.0070999999999999995,0.0191
2020-09-03,anne_arundel,24003,0.04190000000000001,0.0364
2020-09-03,baltimore,24005,0.0528,0.0446
2020-09-03,baltimore_city,24510,0.019,0.0275
2020-09-03,calvert,24009,0.0102,0.024900000000000002
2020-09-03,caroline,24011,0.0169,0.0529
2020-09-03,carroll,24013,0.0203,0.0223
2020-09-03,cecil,24015,0.0219,0.0348
2020-09-03,charles,24017,0.0313,0.0414
2020-09-03,dorchester,24019,0.0387,0.0358
2020-09-03,frederick,24021,0.0233,0.0223
2020-09-03,garrett,24023,0,5e-4
2020-09-03,harford,24025,0.0341,0.0397
2020-09-03,howard,24027,0.0232,0.024399999999999998
2020-09-03,kent,24029,0.0588,0.019799999999999998
2020-09-03,montgomery,24031,0.0287,0.0279
2020-09-03,prince_georges,24033,0.0567,0.046799999999999994
2020-09-03,queen_annes,24035,0.0213,0.0436
2020-09-03,somerset,24039,0.0351,0.0322
2020-09-03,st_marys,24037,0.0154,0.015
2020-09-03,talbot,24041,0.0294,0.0241
2020-09-03,washington,24043,0.0215,0.0276
2020-09-03,wicomico,24045,0.048,0.042199999999999994
2020-09-03,worcester,24047,0.0336,0.0756
2020-09-04,allegany,24001,0.0078000000000000005,0.0183
2020-09-04,anne_arundel,24003,0.0331,0.0368
2020-09-04,baltimore,24005,0.0352,0.0462
2020-09-04,baltimore_city,24510,0.0232,0.0269
2020-09-04,calvert,24009,0.0579,0.0302
2020-09-04,caroline,24011,0.11199999999999999,0.0634
2020-09-04,carroll,24013,0.023700000000000002,0.0248
2020-09-04,cecil,24015,0.0775,0.0453
2020-09-04,charles,24017,0.0255,0.0383
2020-09-04,dorchester,24019,0.0313,0.0329
2020-09-04,frederick,24021,0.0215,0.0233
2020-09-04,garrett,24023,0.0038,5e-4
2020-09-04,harford,24025,0.0368,0.0407
2020-09-04,howard,24027,0.030699999999999998,0.0253
2020-09-04,kent,24029,0.0741,0.0308
2020-09-04,montgomery,24031,0.0255,0.0282
2020-09-04,prince_georges,24033,0.0424,0.046
2020-09-04,queen_annes,24035,0.0437,0.042800000000000005
2020-09-04,somerset,24039,0.0043,0.029900000000000003
2020-09-04,st_marys,24037,0.0195,0.0166
2020-09-04,talbot,24041,0.030299999999999997,0.0274
2020-09-04,washington,24043,0.0275,0.0301
2020-09-04,wicomico,24045,0.0454,0.040999999999999995
2020-09-04,worcester,24047,0.0757,0.081
2020-09-05,allegany,24001,0.0074,0.0175
2020-09-05,anne_arundel,24003,0.0332,0.037200000000000004
2020-09-05,baltimore,24005,0.0417,0.045700000000000005
2020-09-05,baltimore_city,24510,0.02,0.0256
2020-09-05,calvert,24009,0.0269,0.030600000000000002
2020-09-05,caroline,24011,0.1378,0.07719999999999999
2020-09-05,carroll,24013,0.0437,0.0281
2020-09-05,cecil,24015,0.041299999999999996,0.045599999999999995
2020-09-05,charles,24017,0.0354,0.036699999999999997
2020-09-05,dorchester,24019,0.0732,0.0348
2020-09-05,frederick,24021,0.0351,0.0252
2020-09-05,garrett,24023,0,5e-4
2020-09-05,harford,24025,0.0333,0.0397
2020-09-05,howard,24027,0.0265,0.0253
2020-09-05,kent,24029,0.018600000000000002,0.032400000000000005
2020-09-05,montgomery,24031,0.024,0.0288
2020-09-05,prince_georges,24033,0.0537,0.04650000000000001
2020-09-05,queen_annes,24035,0.0616,0.0426
2020-09-05,somerset,24039,0.0108,0.0282
2020-09-05,st_marys,24037,0.023,0.0161
2020-09-05,talbot,24041,0.029900000000000003,0.0264
2020-09-05,washington,24043,0.0116,0.0259
2020-09-05,wicomico,24045,0.061500000000000006,0.0434
2020-09-05,worcester,24047,0.022400000000000003,0.0795
2020-09-06,allegany,24001,0.030299999999999997,0.021
2020-09-06,anne_arundel,24003,0.0462,0.0394
2020-09-06,baltimore,24005,0.053200000000000004,0.0481
2020-09-06,baltimore_city,24510,0.028300000000000002,0.028900000000000002
2020-09-06,calvert,24009,0.0581,0.0358
2020-09-06,caroline,24011,0.008100000000000001,0.0735
2020-09-06,carroll,24013,0.0233,0.029500000000000002
2020-09-06,cecil,24015,0.0748,0.052000000000000005
2020-09-06,charles,24017,0.055999999999999994,0.0371
2020-09-06,dorchester,24019,0.10779999999999999,0.047
2020-09-06,frederick,24021,0.024700000000000003,0.0262
2020-09-06,garrett,24023,0,0.0036
2020-09-06,harford,24025,0.0334,0.0412
2020-09-06,howard,24027,0.042699999999999995,0.0276
2020-09-06,kent,24029,0.0248,0.0333
2020-09-06,montgomery,24031,0.031,0.0292
2020-09-06,prince_georges,24033,0.028900000000000002,0.0467
2020-09-06,queen_annes,24035,0.0298,0.0391
2020-09-06,somerset,24039,0,0.0282
2020-09-06,st_marys,24037,0.0451,0.020099999999999996
2020-09-06,talbot,24041,0.022099999999999998,0.025699999999999997
2020-09-06,washington,24043,0.0432,0.0279
2020-09-06,wicomico,24045,0.0374,0.0455
2020-09-06,worcester,24047,0.0155,0.0758
2020-09-07,allegany,24001,0.0274,0.021099999999999997
2020-09-07,anne_arundel,24003,0.0426,0.040999999999999995
2020-09-07,baltimore,24005,0.0471,0.0493
2020-09-07,baltimore_city,24510,0.0407,0.0321
2020-09-07,calvert,24009,0.0316,0.0398
2020-09-07,caroline,24011,0.0684,0.0756
2020-09-07,carroll,24013,0.0282,0.0273
2020-09-07,cecil,24015,0.0405,0.054000000000000006
2020-09-07,charles,24017,0.06280000000000001,0.039900000000000005
2020-09-07,dorchester,24019,0.0138,0.044000000000000004
2020-09-07,frederick,24021,0.027200000000000002,0.0262
2020-09-07,garrett,24023,0,5e-4
2020-09-07,harford,24025,0.0506,0.0446
2020-09-07,howard,24027,0.027200000000000002,0.0288
2020-09-07,kent,24029,0.050499999999999996,0.0409
2020-09-07,montgomery,24031,0.0407,0.031400000000000004
2020-09-07,prince_georges,24033,0.043,0.0493
2020-09-07,queen_annes,24035,0.0904,0.0416
2020-09-07,somerset,24039,0.008199999999999999,0.0263
2020-09-07,st_marys,24037,0.0388,0.0241
2020-09-07,talbot,24041,0.0321,0.028900000000000002
2020-09-07,washington,24043,0.0241,0.0294
2020-09-07,wicomico,24045,0.1304,0.0513
2020-09-07,worcester,24047,0.0603,0.07
2020-09-08,allegany,24001,0,0.0127
2020-09-08,anne_arundel,24003,0.0526,0.044500000000000005
2020-09-08,baltimore,24005,0.0287,0.0429
2020-09-08,baltimore_city,24510,0.0232,0.029300000000000003
2020-09-08,calvert,24009,0.030299999999999997,0.0401
2020-09-08,caroline,24011,0.0127,0.0729
2020-09-08,carroll,24013,0.0172,0.0273
2020-09-08,cecil,24015,0.1017,0.0643
2020-09-08,charles,24017,0.0579,0.0447
2020-09-08,dorchester,24019,0.0526,0.045
2020-09-08,frederick,24021,0.0406,0.03
2020-09-08,garrett,24023,0,5e-4
2020-09-08,harford,24025,0.0323,0.0403
2020-09-08,howard,24027,0.0347,0.0286
2020-09-08,kent,24029,0,0.0358
2020-09-08,montgomery,24031,0.0304,0.030699999999999998
2020-09-08,prince_georges,24033,0.0504,0.0462
2020-09-08,queen_annes,24035,0.0408,0.045700000000000005
2020-09-08,somerset,24039,0.0079,0.0274
2020-09-08,st_marys,24037,0.0116,0.0229
2020-09-08,talbot,24041,0,0.0281
2020-09-08,washington,24043,0.0588,0.0356
2020-09-08,wicomico,24045,0.09230000000000001,0.053
2020-09-08,worcester,24047,0.1408,0.07629999999999999
2020-09-09,allegany,24001,0.016399999999999998,0.013600000000000001
2020-09-09,anne_arundel,24003,0.0481,0.0429
2020-09-09,baltimore,24005,0.0496,0.0431
2020-09-09,baltimore_city,24510,0.027200000000000002,0.0279
2020-09-09,calvert,24009,0.07690000000000001,0.0417
2020-09-09,caroline,24011,0,0.0603
2020-09-09,carroll,24013,0.0489,0.0287
2020-09-09,cecil,24015,0.0385,0.0567
2020-09-09,charles,24017,0.0574,0.04650000000000001
2020-09-09,dorchester,24019,0,0.0453
2020-09-09,frederick,24021,0.0305,0.030299999999999997
2020-09-09,garrett,24023,0.0556,0.0089
2020-09-09,harford,24025,0.05,0.0388
